序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1887,0,246235946433,一级评论,1626058964,暴龙战士李华煊,4,保密,麻薯都更两期视频了，隔壁燕三在干什么？,2024-11-07 12:45:16,6,19,,天津,否,https://i2.hdslb.com/bfs/face/8b89960f32da6ccb4e1afd817fc82f3620eb1a0b.jpg
1888,246235946433,246236036305,二级评论,1626058964,暴龙战士李华煊,4,保密,能不能发条动态证明自己没死啊？,2024-11-07 12:45:26,0,6,,天津,否,https://i2.hdslb.com/bfs/face/8b89960f32da6ccb4e1afd817fc82f3620eb1a0b.jpg
1889,246236036305,246531355648,二级评论,93557126,芙宁娜a的老公,6,男,回复 @暴龙战士李华煊 : 他昨天发动态说了生病了[doge_金箍],2024-11-07 12:47:15,0,5,我芙伟大！芙门！,浙江,否,https://i2.hdslb.com/bfs/face/371dafeeae45343214f1d46a354b64ecc167d35d.jpg
1890,246531355648,246237372369,二级评论,1626058964,暴龙战士李华煊,4,保密,回复 @芙宁娜a的老公 :对不起[OK]我不是忠实粉，致歉,2024-11-07 13:02:51,0,1,,天津,否,https://i2.hdslb.com/bfs/face/8b89960f32da6ccb4e1afd817fc82f3620eb1a0b.jpg
1891,246237372369,246534482016,二级评论,176955210,五月花_s,6,保密,回复 @暴龙战士李华煊 :都带病出征了，估计现在剪片子呢,2024-11-07 13:23:59,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/1521358cf9f5459862e9f15624bcf4e2ef00b2d7.jpg
1892,246531355648,246241991425,二级评论,481898450,风也孑然一身,5,保密,回复 @芙宁娜a的老公 :我不信，我觉得燕王应该在准备入白宫勤王[doge_金箍],2024-11-07 14:05:12,0,0,别和我吵，狗叫的一律认作间谍汉奸,浙江,否,https://i2.hdslb.com/bfs/face/350a549f1073b8071169d18196cc774989eb128c.jpg
1893,246235946433,246242258865,二级评论,481898450,风也孑然一身,5,保密,燕王肯定在准备靖难勤王,2024-11-07 14:06:19,0,0,别和我吵，狗叫的一律认作间谍汉奸,浙江,否,https://i2.hdslb.com/bfs/face/350a549f1073b8071169d18196cc774989eb128c.jpg
1894,0,246235876369,一级评论,144026599,黑暗的征途,6,保密,lgbt快快冲击国会大厦，你们看maga20都敢？你们不敢吗？难怪懂王能胜利归来啊？就是lgbt太过软弱了，[吃瓜][吃瓜][吃瓜],2024-11-07 12:44:11,0,1,在黑暗中，我寻找着光明，找到之后我发现光明并不适合我，于是我又开始了黑暗的征途,四川,否,https://i1.hdslb.com/bfs/face/14ae09f7841666b70ad5122e7b56a4ce2614b024.jpg
1895,0,246531177744,一级评论,3546755742305033,人类帝国领袖帝皇,3,保密,现在，特朗普可能会觉醒新技能——极限闪避技能，高于光速的反应能力，可以躲过致命的枪，那才更有乐子。[doge],2024-11-07 12:44:02,0,0,行走于世间,河北,否,https://i2.hdslb.com/bfs/face/88e5bc265818405e553236a567a4b7d657fa2eb5.jpg
1896,0,246531157632,一级评论,177471744,Denis_G,6,保密,"府（政府）
院（参众两院）
法（最高法院）
三路全破，川宝如果还能得到宗教和国民警卫队的支持真的可以称帝了，联邦军队像雇佣军最高长官就是总统反而不重要了，不称帝也是个完全体凯撒[doge]",2024-11-07 12:43:17,4,45,,福建,是,http://i0.hdslb.com/bfs/face/9e7dcca4f487945a603703868b5859619fa4368c.jpg
1897,246531157632,246539048304,二级评论,23511927,丹青未央,5,保密,教会应该是支持他的，他反lgbt好像还反堕胎，符合教会的利益,2024-11-07 14:20:02,0,12,,四川,否,http://i0.hdslb.com/bfs/face/72f43eada8853546defd02d81598cf911a00498c.jpg
1898,246531157632,246539100368,二级评论,23511927,丹青未央,5,保密,国民警卫队这个不好说，之前民主党好像有缩减警察的工资这种事情，敌人的敌人可能就是朋友了[吃瓜],2024-11-07 14:21:52,0,1,,四川,否,http://i0.hdslb.com/bfs/face/72f43eada8853546defd02d81598cf911a00498c.jpg
1899,246531157632,246243624241,二级评论,523850486,xiangjiaoba,5,保密,宗教也支持川普，国民警卫队就不知道了,2024-11-07 14:23:46,0,1,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1900,246243624241,246551012368,二级评论,17641225,流星off,6,保密,回复 @xiangjiaoba : 警卫队要拿工资的好吧，谁在台上支持谁,2024-11-07 17:02:42,0,0,尊严剑锋，真理大炮,江苏,否,https://i1.hdslb.com/bfs/face/340941c2eed475649b89562a2e468363ebffd944.jpg
1901,0,246235738177,一级评论,693334859,乡下野猫的凝视,5,男,这么严肃的事情，结果都是在开玩笑。up也从没讲川普为什么能上台。一开始还一口一个川普推翻民主。民主党奉行的是左派大政府。川普是右派小政府。因为民主党最近几年的政策越来越集权，导致美国人民的不满，才会去支持川普。b站没有人讲。为什么说今年选举是最重要的一年。因为这是决定美国向左还是向右的一年。,2024-11-07 12:43:08,0,0,,湖南,否,https://i2.hdslb.com/bfs/face/dede5ef4c0ece706e767431846a5e56ab0872e32.jpg
1902,0,246235781249,一级评论,109315153,翩若惊鸿丶舞,6,保密,冷知识，懂王在大选中只赢过女人[doge],2024-11-07 12:42:13,3,15,,湖南,否,http://i1.hdslb.com/bfs/face/3564c9ee2f6f893ef5c612d9ebf61933fcc947ba.jpg
1903,246235781249,246531294784,二级评论,86650110,令人头疼的压花,6,保密,是自认为生理女性心理女性的哈哈哈女士[滑稽],2024-11-07 12:44:57,0,3,,浙江,否,https://i0.hdslb.com/bfs/face/545e73988d0705b0baa49cbb20822926fee6502d.jpg
1904,246235781249,246236604305,二级评论,447320056,世界龙蛇,6,男,冷知识，懂王先碾压了拜登才换的哈里斯,2024-11-07 12:53:32,0,5,人类的力量，来自于内心，人类的心灵是比寰宇还要广阔的空间，人类的勇气是比神谕还要强大的武器,湖南,是,https://i1.hdslb.com/bfs/face/d656124cf755825d05b85ee2ef07f1997a7900b4.jpg
1905,246236604305,246270122737,二级评论,471772058,江钟loki,6,保密,回复 @世界龙蛇 :主要是女竞争对手和他确实跟犯冲似的碰上就倒霉，上一个是希拉里这一次是哈哈哈[笑哭]这俩生理上确实都是女,2024-11-08 02:10:42,0,1,,山东,否,https://i2.hdslb.com/bfs/face/57e4e806fab9a1cfa22f90eb37fd188413a3f427.jpg
1906,0,246235775665,一级评论,3494361299946075,Tokyo大张导,4,保密,希望懂王真的硬气，硬刚民主党和LGBTQ等等一切乱七八糟的群体，然后有人铤而走险，懂王不幸中弹身亡。共和党争权大乱，民主党本来就要争权大乱。届时国安民乐，岂不美哉。,2024-11-07 12:42:02,4,24,,陕西,否,https://i0.hdslb.com/bfs/face/1e0fd7e6a49d75419172dff3a8b4a658806c696a.jpg
1907,246235775665,246531109216,二级评论,382260433,阿广_深夜减肥版,4,保密,[笑哭]就目前来看，不太可能刺杀懂王了，美国不是总统被刺杀，副总统暂时上位吗？万斯比懂王还极端，他上台了，民主党更怕,2024-11-07 12:43:58,0,6,,广东,否,https://i1.hdslb.com/bfs/face/6dc654c12b048c242df3031e470fbfad09cb8162.jpg
1908,246235775665,246532843536,二级评论,759223,灯神,6,保密,"太可惜了。[嗑瓜子]
要是哈里斯上台，能看MAGA枪火革命。
现在刺杀肯定不可能的，民主党都认输了，还是赶紧跑路吧。趁着老川没上台[蹲蹲]",2024-11-07 13:05:00,0,4,A股资深亏损型投资者,浙江,是,https://i1.hdslb.com/bfs/face/52b19fd3aaeacb35baba40a03e5ae35b3c374e8a.jpg
1909,246235775665,246551421856,二级评论,438657648,OMLive,5,男,只要等到懂王上任，那他在任期内G了都会由副总统接任，万斯可不是好惹的主，而且还TM年轻,2024-11-07 17:11:16,0,1,,广东,否,https://i0.hdslb.com/bfs/face/ba291c27dbffe19c7b5ea978c00694fc05d97e65.jpg
1910,246235775665,246553750848,二级评论,14145043,小G帆,5,保密,确实不错，美丽的美利坚,2024-11-07 18:08:24,0,0,,福建,是,https://i1.hdslb.com/bfs/face/a76e6cf3dc6fa7f41f2a76875e91e4a934a21523.jpg
1911,0,246235766833,一级评论,168738854,Gwagenn,5,男,我想要小泽那几张图 太搞笑了[脱单doge],2024-11-07 12:41:43,0,0,,上海,否,https://i2.hdslb.com/bfs/face/349a9860f6ec5113568291c9734bd5df1a8b172a.jpg
1912,0,246235575617,一级评论,1560447471,令狐吹雪aaa,5,男,成立政府效率部，让马斯克上，感觉大概就是都察院了，所有报仇的事老马去干[doge][doge][doge],2024-11-07 12:40:40,0,0,,甘肃,否,https://i0.hdslb.com/bfs/face/2c6ce247c693f281b9bab6fd567c0095087a2019.jpg
1913,0,246530858912,一级评论,3461578544384918,夕阳123sf,5,保密,其实还可以脑洞大开一点，这样一来，美国就有乐子了[doge],2024-11-07 12:40:28,0,1,,贵州,否,https://i2.hdslb.com/bfs/face/de737cd746a96742c07ced6c213aa25cf0429d90.jpg
1914,0,246530853952,一级评论,24856844,大大十三元,6,保密,事实证明，敢噶唧唧的还是少数,2024-11-07 12:40:16,0,0,,浙江,否,https://i2.hdslb.com/bfs/face/9223c62eeeedb9e2c6fadb4744a71bf640736977.jpg
1915,0,246235504449,一级评论,1990533369,青云青青陌上桑,5,保密,"@机器工具人   听歌识曲
@有趣的程序员  总结一下
@AI视频小助理   总结一下
@课代表猫   总结一下
@AI课代表呀 总结一下
@木几萌Moe 总结一下
@AI识片酱 视频总结
@AI沈阳美食家 笑点解析
@AI全文总结 总结文本",2024-11-07 12:39:50,0,1,,浙江,否,https://i0.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg
1916,0,246530745344,一级评论,141873006,幻想乡的星辰,6,男,你鼻子憋得我好难受啊（,2024-11-07 12:38:34,0,1,吾王剑之所指，吾等心之所向！,河北,是,https://i0.hdslb.com/bfs/face/dd14a050ea5ce3c9bce4ca31c49db771a2c7b0da.jpg
1917,0,246530802928,一级评论,3493082894961446,Holy-Baby_麦琪,5,保密,特朗普上台第一件事就是制裁中国，发动贸易战,2024-11-07 12:38:14,35,33,,广东,否,https://i2.hdslb.com/bfs/face/6218a09e47b813bc7579a03579e897f5df51fe15.jpg
1918,246530802928,246235708993,二级评论,332525398,莫蒂667,6,男,"特朗普：老中，准备了吗，贸易战大的来了喔[妙啊]
中资：操，冲我来了[大哭]",2024-11-07 12:41:50,0,17,,广东,否,https://i1.hdslb.com/bfs/face/3b6df370078394a1e51d8b66aaa548ab039ff58c.jpg
1919,246530802928,246533045808,二级评论,643260106,天火_死亡挽歌,6,男,来呗，拜登上台的时候一样贸易战，又没停过,2024-11-07 13:06:36,0,35,,云南,否,http://i1.hdslb.com/bfs/face/d1dc011bf6329c7a8ddabc5ab5b5ca599bac8ffd.jpg
1920,246530802928,246237878369,二级评论,393094873,㞺囸,5,男,为什么还有人认为拜登没有跟中国打贸易战？,2024-11-07 13:10:25,0,48,快乐老实人。吾不能变心以从俗兮，故将贫苦而终穷,广东,否,https://i1.hdslb.com/bfs/face/43210790cd420331b3c87413ff8bb39112e92d38.jpg
1921,246530802928,246534412304,二级评论,19122835,倒戈的猎人,6,保密,没停过啊兄弟,2024-11-07 13:23:55,0,45,,安徽,是,https://i1.hdslb.com/bfs/face/dc66b16102a4cfa2825c918ccec59c5708996dc9.jpg
1922,246530802928,246536855664,二级评论,173948121,琅玕cc,6,保密,贸易战这四年不一直在打，怕个屁，你要是怂就趁懂王还没上台，抓紧时间走线去,2024-11-07 13:55:53,0,35,,天津,否,https://i0.hdslb.com/bfs/face/4079f05556285b2618faea80335194370b71808f.jpg
1923,246530802928,246542758864,二级评论,387093907,雷电芽衣yy,5,男,好像拜登停过一样。,2024-11-07 15:06:02,0,13,,广东,否,http://i1.hdslb.com/bfs/face/970fa42c5267f0bf55955898566f91107e6a3bda.jpg
1924,246530802928,246248491649,二级评论,76675357,-可乐罐-,6,男,有没有可能一直都在打呢,2024-11-07 15:25:43,0,25,,陕西,是,https://i1.hdslb.com/bfs/face/3291e5728cda10ce0555c39f0f732c142d500614.jpg
1925,246530802928,246251225105,二级评论,381809553,墨染清云z,5,保密,都经历过一次贸易战了，后来不是出台了个什么内外双循环经济法，不会太伤的,2024-11-07 16:02:31,0,6,认知重构 情绪管理 ,广东,否,https://i0.hdslb.com/bfs/face/94a60731fef3a54d2e650c80fb486cb6cd3f7e01.jpg
1926,246530802928,246251591121,二级评论,31728859,爱笑的狼人,6,男,乐,2024-11-07 16:08:51,0,2,损悦法灵蓍,山东,是,https://i1.hdslb.com/bfs/face/f17950c7e11fb7ce29b1e165273803ad18c9f329.jpg
1927,246530802928,246548841040,二级评论,564161719,芙FUyykl,5,男,你们狗粮要断了还是健忘，贸易战什么时候停了？这俩派谁上都会继续贸易战,2024-11-07 16:26:22,0,21,,黑龙江,是,https://i1.hdslb.com/bfs/face/89f1117453360e20382531da27b86500c7130c5b.jpg
1928,246530802928,246549237936,二级评论,2101524844,好春睡意迟迟,5,男,民主党这四年也没停,2024-11-07 16:32:40,0,13,,黑龙江,是,https://i1.hdslb.com/bfs/face/673a0ccb285a204080f8205eb1f55ad1e3a72fdd.jpg
1929,246530802928,246550886336,二级评论,22533019,遍智天君,6,保密,那太好了，赶紧制裁，狠狠地制裁，上次制裁突破了芯片技术，这次不知道能突破啥,2024-11-07 17:00:30,0,5,,江苏,是,https://i1.hdslb.com/bfs/face/68a1e36a9fafcff5ff26013f3f731a864061815f.jpg
1930,246530802928,246550892144,二级评论,11145019,懒蛋蛋叫蛋黄哥,6,女,反正不管谁上来都会搞中国[藏狐],2024-11-07 17:00:46,0,2,西墙补不来可东墙面子上还得拆,广东,是,https://i1.hdslb.com/bfs/face/7584f439ae1dfdeec6b4aa2abe0adcca1150bcbf.jpg
1931,246530802928,246255000321,二级评论,141811887,通辽帝国驻疣撒大使,5,保密,狗粮要断了？  急着找存在感？,2024-11-07 17:05:27,0,7,,湖南,否,https://i0.hdslb.com/bfs/face/de057dc78aafc3e1d9ed5ed0446d4eb90d8b5765.jpg
1932,246530802928,246255699649,二级评论,885990,悠哉の凌忆,6,男,拜登的这四年一直在打啊,2024-11-07 17:20:50,0,6,,甘肃,是,https://i0.hdslb.com/bfs/face/d844d30596511431e1da7a4e045c144e6b323eec.jpg
1933,246530802928,246263694849,二级评论,7838271,鸦羽彡,6,男,都没停过啊，老登头上来贸易战也没停，也是延续了建国的方案,2024-11-07 23:51:27,0,2,,广东,否,https://i0.hdslb.com/bfs/face/c0f53ac8f8eec974090f8363a613e0111265a15c.jpg
1934,246530802928,246265666721,二级评论,392775173,涯山小寨,6,保密,我倒觉得有可能惊掉所有人的下巴，懂王如果被别人猜到要做什么，那还能叫懂王吗。在原有的政策上加码，那是副总统拜登,2024-11-08 00:41:53,0,1,,湖南,是,http://i2.hdslb.com/bfs/face/0287d5d09435652e0ccff4d1690ef651dab50db7.jpg
1935,246530802928,246266013345,二级评论,49619966,YoY摇啊摇,6,保密,不管谁上台，对我们的贸易战都不会停！,2024-11-08 00:50:55,0,2,,河南,是,https://i2.hdslb.com/bfs/face/1d94ce19c273982133b1e4c38efe668cb3f1bca7.jpg
1936,246530802928,246562972896,二级评论,10015331,荣登十八盘,6,男,拜登制裁的更狠。一直搞,2024-11-08 00:53:58,0,0,提醒您，该理发了,山东,否,https://i2.hdslb.com/bfs/face/f0b80bfbef570760f54afdfad343e472c889b61c.jpg
1937,246530802928,246268037361,二级评论,255717972,梁朝萧衍,5,保密,你真是天真啊。,2024-11-08 01:33:21,0,0,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1938,246530802928,246268262689,二级评论,549131058,通辽凯,5,保密,贸易战从来没有结束过，拜登政府基本沿袭了特朗普的政策,2024-11-08 01:36:07,0,1,,山东,否,https://i0.hdslb.com/bfs/face/21bbbd43630ef76fc85838b695c600d078e53213.jpg
1939,246530802928,246271835873,二级评论,3546589519940094,一个有好奇心的人,4,男,从16年开始贸易战什么时候听过,2024-11-08 02:44:27,0,0,,江苏,是,https://i0.hdslb.com/bfs/face/a377d6c9f2e73a3ba9dfbd033ca627ba26fe25cc.jpg
1940,246265666721,246569446336,二级评论,3546596979509339,卑微电影,4,保密,回复 @涯山小寨 :！这不能吧，我宁可相信让老马上位也不信让老登上啊，这不拉仇恨吗,2024-11-08 02:52:12,0,0,,四川,否,https://i2.hdslb.com/bfs/face/8c7703ed2575a9785b9be3cc2015d742619c0c15.jpg
1941,246530802928,246572910480,二级评论,262001,噬天残魂,6,男,一直没停过好不？虽说现在美国打的快把美金霸权给玩塌了。,2024-11-08 03:45:44,0,0,,黑龙江,否,https://i2.hdslb.com/bfs/face/de93f34bd1b79a7e7a1b975b58ad6fcc03463060.jpg
1942,246237878369,246577879632,二级评论,12058623,cc0726,6,保密,回复 @㞺囸 :因为媒体霸权，就跟很多人不知道以色列在加沙搞种族灭绝几十年一样,2024-11-08 04:48:35,0,0,,浙江,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1943,246530802928,246289702945,二级评论,291266650,蓝白碗1,6,女,小丑,2024-11-08 07:08:57,0,0,我也要努力了（2024-11-26）,广西,否,https://i1.hdslb.com/bfs/face/d2a95f5b1b417fd6fe9ce1f3c432e8c73a22a4ac.jpg
1944,246530802928,246290898337,二级评论,456058751,freeflops,5,男,有没有可能，谁上来都一样，还有没有一种可能，从来就没停过？,2024-11-08 07:30:06,0,1,这两年互联网戾气确实重,河北,是,https://i2.hdslb.com/bfs/face/c9ce4735cba4164652398108ecbb8726ea526c6e.jpg
1945,246530802928,246298234049,二级评论,512028982,没有枕头的疼痛,6,保密,别搞口罩最好,2024-11-08 09:26:57,0,0,,北京,是,http://i1.hdslb.com/bfs/face/72a45078a83c7c662ee94b66cb34e70a9637a21f.jpg
1946,246530802928,246606031520,二级评论,13492534,安丘侦缉队贾贵,5,保密,不懂可以滚了，有停过？唐纳德上来破坏自己片区威力比对破坏东大厉害，你懂么你。,2024-11-08 11:19:47,0,0,,广西,是,https://i1.hdslb.com/bfs/face/6bc32ddff69f4b6a4e8e4c92e5c2beee930fae8c.jpg
1947,246530802928,246348718049,二级评论,13537480,枫兮夜,6,男,为什么会有人认为特朗普不上台美国就不会制裁中国？真有这么蠢的人？,2024-11-09 01:38:24,0,0,"
",福建,否,https://i1.hdslb.com/bfs/face/a0ab43f00637796c552cf1e647649978c91be414.jpg
1948,246530802928,246394987169,二级评论,1781923693,让我们去痛扁法师,4,男,换谁上来都在制裁中国，这个不用怀疑，我们只有自身强才行。国和国之间没有和平，只有利益。,2024-11-09 12:15:57,0,0,,四川,否,https://i1.hdslb.com/bfs/face/3fad532c5db222f662a2abfc92e652aca6e31386.jpg
1949,246530802928,246405508337,二级评论,670492193,衣锦还乡的大叔,5,保密,就问你，今年的钱包鼓不鼓？暗战不仅没停还一直升级。,2024-11-09 14:23:01,0,0,,广东,否,https://i2.hdslb.com/bfs/face/8b8eca9331043059ed768bcede1f95995194952f.jpg
1950,246530802928,247250659472,二级评论,42440219,出了破败的瑟提,6,男,我合计拉稀蹬任上也妹停啊,2024-11-16 05:22:13,0,0,,辽宁,否,https://i2.hdslb.com/bfs/face/726fe020a56d198bab4d8e83e77ff98dc9b92fb3.jpg
1951,246530802928,247423581264,二级评论,2048561327,琉玥你好,4,保密,最多搭贸易战重心还有鹅子顶，希望鹅子别赢也别输吧,2024-11-18 04:27:49,0,0,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1952,0,246530550448,一级评论,402450001,史学小白白,5,男,懂王就算选上了也没办法阻止美国继续衰落下去，就美国现在的情况军事上军队战斗严重下滑，军工体系问题严重，政治上极度撕裂，经济上基本就是蒙代尔三角了，股债汇三者只能保其二，很多问题在懂王第一个任期的时候其实是有办法挽回的，但是在第一个任期的时候根本就没有人愿意执行懂王的政策，现在再把懂王选上来也是无济于事，不过美国如果进行战略收缩，把以前在海外分给盟友小弟的利益收回国内，再把日本和韩国这两个血包给用了的话，应该再苟一段时间没问题。,2024-11-07 12:37:14,0,0,,河南,是,https://i1.hdslb.com/bfs/face/ad9a0e69ac51fd37c6e39c725d39f9e0d453060f.jpg
1953,0,246530458992,一级评论,1201344538,正常生活的同志,5,男,我有一定的怀疑性，特朗普赢了民主党人的支持者，肯定不会善罢甘休，肯定也有可能会去闹事或者效仿21年1月6号的冲击国会山事件[吃瓜][doge],2024-11-07 12:35:09,0,2,生活正确稳定开心每一天哟！,福建,否,https://i1.hdslb.com/bfs/face/b0c1306769ad127184be86bf5beb61abb581e300.jpg
1954,0,246235220001,一级评论,169826359,空白的彩纸,5,保密,来了来了来了来了[打call][打call][打call][打call],2024-11-07 12:34:15,0,1,,新疆,否,https://i1.hdslb.com/bfs/face/b67382d3efb33470810dd84cf74439783f045811.jpg
1955,0,246530305776,一级评论,14382645,尼托克塔斯,6,保密,保国,2024-11-07 12:34:08,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/5abd765464a70ea3b8c5c96d60ef003584ffb34b.jpg
1956,0,246530225776,一级评论,380749,醉月,6,男,"“川普！你到底干了什么！没有笑王，我等如何延续灯塔？”瞌睡乔跺脚，瞪着川普。
川普淡淡一笑：“很简单，我当总统不就好了。”
说罢，川普身上的气息不再掩饰，显露而出：“总统修为”！
只见他沉吟道：
曲折穷途天地窄，重重暗杀生死危。
一路寒风身如絮，是非成败我独行。
千锤百炼心铸铁，不试怎知龙与蚯。
今朝再临至尊位，乾坤一扫天地清！
众人就这样呆呆地看着这位领袖，只见他缓缓走上前，没有丝毫犹豫，一把抓住参众两院，顷刻炼化！
他的身上仿佛带着无数先贤的影子，散发出柔和的光芒以及无可匹敌的能量，他顿了顿，静静地看向众人。
在他身旁的马斯克得到飞升的力量后瞬间福至心灵，带领众人半跪齐说：
“我等拜见特朗普总统，愿为总统大人效死力！”
只见特朗普微笑着扶起众人，说到：“我相信你们，正如相信我自己一样。从今天起，我要创建'天地MAGA大爱盟'，驱逐非法移民，让美国再次伟大！让我们，共享美好未来吧！”",2024-11-07 12:32:23,0,0,噗,浙江,否,https://i1.hdslb.com/bfs/face/e407177b4f897761d01c769d07a5ef70ba5662aa.jpg
1957,0,246234996017,一级评论,864598,灵领零玲,6,保密,共和党团队中号称具体负责说服宾州阿米什人第一次投票给川普的 Scott Presler，这位是个gay。其实支持懂王的lgbt，也不在少数，我一直觉得支持懂王的都是底层，非常简单干脆就是收入和生活现状划分那种。真正的lgbt是狗血但也是要活着的人，民主党的捆法培养了一堆在lgbt中的“高层”这点也惹火了很多真底层和真想过日子的lgbt。有的人切了是为了特权，有的人切了只是心理无法接受为了让自己坦然活下去。事实上，无论全世界哪里，都已经有lgbt人士对发疯的彩虹势力不满,2024-11-07 12:31:49,0,2,热爱生活,广东,是,https://i1.hdslb.com/bfs/face/d3edd85038dd0d0efb3587637b937a98c4699f75.jpg
1958,0,246234763377,一级评论,1560447471,令狐吹雪aaa,5,男,什么facebook，那叫非死不可[doge][doge],2024-11-07 12:29:22,0,0,,甘肃,否,https://i0.hdslb.com/bfs/face/2c6ce247c693f281b9bab6fd567c0095087a2019.jpg
1959,0,246234760065,一级评论,77029595,wojiaoyieryi,6,保密,乐子，我要看乐子，川宝啊，给大家整几个大活啊,2024-11-07 12:29:15,0,0,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1960,0,246234743953,一级评论,360739694,ArianaHe,5,男,懂王上台无疑是对美国有好的走向。但在国际上以“美国优先”的策略，未必是件好事[辣眼睛],2024-11-07 12:28:42,0,0,Banana,广东,是,https://i2.hdslb.com/bfs/face/fbcb296fa405959adcde297f6e4f69e9402e93ae.jpg
1961,0,246234591281,一级评论,277243054,如人饮水啊少年,6,保密,我在陈述一遍，凳子也没赢，用我2020的观点你们看看。当年我就已经总结了，历史证明我对了,2024-11-07 12:27:14,0,0,,重庆,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1962,0,246529766272,一级评论,485571411,不知道取什么名字TXT,5,保密,要是，万一，我是说万一特朗普之后打击民主党的明星，媒体，拉拢政客，富豪。借FBl的事敲打军警，那要是这样的情况[思考],2024-11-07 12:25:32,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/29bc0af31b8418df205a69ceffa4cd1855fa9042.jpg
1963,0,246234377777,一级评论,243695990,露记大排档,6,男,"“川普！你到底干了什么！没有笑王，我等如何延续灯塔？”瞌睡乔跺脚，瞪着川普。
川普淡淡一笑：“很简单，我当总统不就好了。”
说罢，川普身上的气息不再掩饰，显露而出：“总统修为”！
只见他沉吟道：
曲折穷途天地窄，重重暗杀生死危。
一路寒风身如絮，是非成败我独行。
千锤百炼心铸铁，不试怎知龙与蚯。
今朝再临至尊位，乾坤一扫天地清！
众人就这样呆呆地看着这位领袖，只见他缓缓走上前，没有丝毫犹豫，一把抓住参众两院，顷刻炼化！
他的身上仿佛带着无数先贤的影子，散发出柔和的光芒以及无可匹敌的能量，他顿了顿，静静地看向众人。
在他身旁的马斯克得到飞升的力量后瞬间福至心灵，带领众人半跪齐说：
“我等拜见特朗普总统，愿为总统大人效死力！”
只见特朗普微笑着扶起众人，说到：“我相信你们，正如相信我自己一样。从今天起，我要创建'天地MAGA大爱盟'，驱逐非法移民，让美国再次伟大！让我们，共享美好未来吧！”",2024-11-07 12:25:02,0,0,这个星球，从未有过无法跨越的寒冬，但在冰雪消融的那一天，你却不在暖春之中。,江苏,是,https://i2.hdslb.com/bfs/face/c44e2d35787eaa2e467f2b5d6611b2b64ace5655.jpg
1964,0,246234297089,一级评论,326412587,茜火文歌,5,保密,"防弹车颠呀颠，特朗普睁开眼，他说，美国人的选举日就是今天。
马斯克和MAGA们将他发现，【大统领啊，人们都期待和你见面。】
胜选演讲开始了，子弹飞快地绕着他转圈。",2024-11-07 12:24:20,8,213,渴望力量，远离蒙昧。,陕西,是,https://i2.hdslb.com/bfs/face/58ab36613bdf4adb5e33aed605373ebfcc3a3d67.png
1965,246234297089,246237275169,二级评论,1985351,danna盾,6,男,什么新型童谣[doge],2024-11-07 13:02:33,0,1,,浙江,是,https://i2.hdslb.com/bfs/face/4f2e8041af3c3890cb7acfbea748178b1c5c4557.jpg
1966,246237275169,246534396112,二级评论,417371248,岩石怪兽萨德拉,5,男,回复 @danna盾 : 这应该是模仿纳西妲的第一个PV搞得,2024-11-07 13:24:59,0,3,吼吼吼,北京,是,http://i1.hdslb.com/bfs/face/a78a402d243d99d31ad87f90748c1cdead993d4c.jpg
1967,246234297089,246538871712,二级评论,498732732,这刁名字值6硬币,5,女,老吉祥懂王[笑哭],2024-11-07 14:19:26,0,47,高高高高高数，一生之之之之之敌,广西,否,https://i0.hdslb.com/bfs/face/1d2e098af328691f5260a19a56469e6406ec8cf0.jpg
1968,246538871712,246549350720,二级评论,174844744,暖床女仆律化娜,6,保密,回复 @这刁名字值6硬币 : 绷不住了[笑哭],2024-11-07 16:34:25,0,4,就要涩涩,湖南,是,https://i1.hdslb.com/bfs/face/edcfcc8fb6ae7e216b31246dffe9657bd05d4c1f.jpg
1969,246237275169,246552964624,二级评论,2780047,浮华柒流年,6,男,回复 @danna盾 :模仿原神里面一个角色“纳西妲”的角色pv。,2024-11-07 17:43:04,0,1,,贵州,是,http://i1.hdslb.com/bfs/face/6f79d0a7cb0a8503b1952cd65023dec8e0a84c2a.jpg
1970,246538871712,246262272737,二级评论,39098188,韶司栎,6,保密,回复 @这刁名字值6硬币 :艹,2024-11-07 23:04:44,0,2,想起我是被想起者,山东,否,https://i1.hdslb.com/bfs/face/e0c4db1ec96809199239cd3cc31797ed29529591.jpg
1971,246234297089,246562398992,二级评论,17048625,本公主头疼,6,女,南无摩诃善法大MAGA智慧主懂王菩萨,2024-11-08 00:43:10,0,1,头疼，不仅疼，还秃,山东,是,https://i0.hdslb.com/bfs/face/0d937c02280350b631890c233d732331a414ba3d.jpg
