序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1218,246456545232,246495859376,二级评论,71931107,成功陆,6,男,工资没上涨物价就不涨吗，笑话,2024-11-07 04:17:17,0,0,→_→,山东,否,https://i2.hdslb.com/bfs/face/4988e7a782562ab4c65a7686d32a064be2517874.jpg
1219,246182303713,246496414784,二级评论,523433333,核动展星光,5,保密,回复 @对当关系推理 :不奢侈消费，普通人十年的工资够买房买车吗？,2024-11-07 04:22:55,0,0,,广东,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1220,246198695409,246496476528,二级评论,523433333,核动展星光,5,保密,回复 @Xc启源 :不结合实际，再专业团队也是没水平。,2024-11-07 04:25:02,0,0,,广东,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1221,246456545232,246204529809,二级评论,201440470,大家好我是V,6,男,现在主要是债务太重了，涨工资是最利于化债的,2024-11-07 04:46:08,0,0,失去的未必值得拥有,山东,是,https://i1.hdslb.com/bfs/face/9579bbe85777846a677296e013326e561b61042d.jpg
1222,246463631568,246205245201,二级评论,498223166,其乐陶,5,保密,回复 @萧瑟半生 :就是怕没有工作，哎！太难了,2024-11-07 04:55:33,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1223,246165436033,246206999329,二级评论,44396986,予卌,6,保密,回复 @中国人民民主万岁 :这几年印了多少钱，大放水，资金都在空转，工厂倒台一批又一批，国内现在是通缩。恶性循环，拿头给你涨工资。,2024-11-07 05:21:03,0,0,,浙江,是,https://i1.hdslb.com/bfs/face/e2ddc2275df94af1cebf7028aa1bdc1bb30e78f4.jpg
1224,246496414784,246208250385,二级评论,483034764,对当关系推理,4,保密,回复 @核动展星光 :你还给奢侈消费洗地上了？奢侈消费在你看来就是欠钱消费是吧？我说的是正常理解的奢侈消费，是没有经济实力依然通过贷款等方式去追求虚荣购买奢侈品、名车名表、手机电脑等等，这叫奢侈消费，懂不？不是你理解的贷款欠钱买房。你还给奢侈消费洗上了？我告诉你，有再多钱，也顶不住你奢侈消费挥霍。奢侈消费和贷款买房是两码事，前者是非必须，后者是刚需消费，懂不？,2024-11-07 05:38:48,0,0,,上海,是,https://i0.hdslb.com/bfs/face/14e694de333f384e1a3fc1b547195299c1d440a0.jpg
1225,246456545232,246508122432,二级评论,265327205,小伍的摸鱼日常,6,男,工资涨的同时物价上涨，那么存款越多越亏，对于刺激消费还是有益的,2024-11-07 07:24:50,0,0,摸鱼流原神萌新up，有兴趣的朋友可以进群一起摸鱼探讨:684957540,四川,是,https://i2.hdslb.com/bfs/face/896769f834429ec230ac7a247f3465aec9e766dc.jpg
1226,246189507393,246215062513,二级评论,1809159591,雲海上的打更人,4,保密,回复 @56197667545_bili :你这跟二战德国通货膨胀有啥区别呢？国内市场本来就畸形,2024-11-07 07:44:58,0,0,,贵州,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1227,246466711632,246238362545,二级评论,30838085,小小小小小小小小小苏,6,男,回复 @天选I之人 :房贷已经固定了，怎么可能上涨,2024-11-07 13:17:06,0,0,,广东,否,http://i2.hdslb.com/bfs/face/5c5e3f08c53a5e34e712e5d9976d58a7de0e00e4.jpg
1228,246456545232,246240156673,二级评论,2002399150,唐老鸭374747,4,保密,不禁止平台经济或者打击电商低价倾销行为，就不要奢望涨工资，涨收入,2024-11-07 13:41:15,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1229,246184568433,246538306208,二级评论,3546770657250108,账号已注销,0,保密,回复 @丶Tres :工资怎么可能跑得过通胀，生活成本上涨，到时候债务只会增加,2024-11-07 14:13:40,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1230,246464774112,246252941073,二级评论,2056125374,EvansYang007,4,保密,回复 @核动展星光 : 有无想过一个问题，钱为什么不够花？钱来自哪里？从别人兜里掏到自己兜里？那别人又从哪里掏？,2024-11-07 16:30:52,0,0,,广东,否,https://i2.hdslb.com/bfs/face/a986e0397c819c999bf32dfc2a35f4d40f298745.jpg
1231,246238362545,246259196241,二级评论,886563,空想少女喵,5,保密,回复 @小小小小小小小小小苏 :大概他说的是利率，不过这点影响很小,2024-11-07 19:21:08,0,0,,重庆,是,https://i0.hdslb.com/bfs/face/a2362d468fc23c28254f2f2bf5d5b5f94a56fc7a.jpg
1232,246468028448,246631828128,二级评论,3494366979033210,好的不了呢那,5,保密,回复 @燃不尽的燃 :你是按结果来推出来的？全网2000多万的up用这样？他有自己的“产业”卖书等，有认真看完卢克文的多个视频吗？,2024-11-08 16:20:47,0,1,,安徽,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1233,246182414081,246748241680,二级评论,398428039,清风不怠,6,保密,回复 @高血压的刘小厨 :美联储没调节吗,2024-11-10 04:14:38,0,0,,福建,是,https://i1.hdslb.com/bfs/face/a7dc92346aa19fc46ecfceee0283c53302e5dd6e.jpg
1234,246748241680,246470300641,二级评论,1566087172,高血压的刘小厨,5,保密,回复 @清风不怠 :调的有用吗？,2024-11-10 10:10:55,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1235,246456545232,246788134960,二级评论,1110579233,爱信at,5,保密,连休假都扣扣搜搜还要调休的你指望他给你涨工资。,2024-11-10 12:45:17,0,0,,河北,否,https://i2.hdslb.com/bfs/face/34e1683bd391e284b7909f4881123d4742056267.jpg
1236,246456545232,246808844048,二级评论,330248620,扑翼飞行,5,保密,工资上涨是不可能的，如果说最简单有效的工资上涨就是最低工资直接上涨，来得更直接,2024-11-10 17:08:54,0,0,,海南,否,https://i1.hdslb.com/bfs/face/60d66d90a6f5a9b15a7c58463f723e7e9aa7e02c.jpg
1237,246169600785,246808789408,二级评论,330248620,扑翼飞行,5,保密,回复 @雲海上的打更人 :不可能长的，那些老板黑的很,2024-11-10 17:09:52,0,0,,海南,否,https://i1.hdslb.com/bfs/face/60d66d90a6f5a9b15a7c58463f723e7e9aa7e02c.jpg
1238,246456545232,246779038145,二级评论,436385759,罗曼表哥,5,保密,说的好像工资不上涨物价就不涨了一样，开年涨最低工资，年末就加社保基数。呵呵,2024-11-14 09:59:56,0,0,以前我有的选，现在我依旧想做好人。,江苏,否,https://i2.hdslb.com/bfs/face/fb39d2f65cd219fda86b975d1d9a078115d21430.jpg
1239,246189401841,256886078896,二级评论,12763328,耀夜星河,6,保密,回复 @若风煦茵 :没有储蓄也是危险的，因为根本就没有抗风险能力，当然你能随时问你爸妈要也还行吧，反正总有人得负重前行[妙啊],2025-03-03 15:08:06,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/ca5beb0c3dd1f7a38a7bc780fc8f340773f0f949.jpg
1240,0,246456227536,一级评论,1625562419,江东学政,5,保密,"马斯克贾于硅谷,见美废帝川普,归而谓父曰：“耕田之利几倍?”曰：“十倍.”“珠玉之赢几倍?”曰：“百倍.”“立国家之主赢几倍?”曰：“无数.”曰：“今力田疾作,不得暖衣余食；今建国立君,泽可以遗世.愿往事之。”",2024-11-06 13:36:13,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/5902f0d9e9b063e0143ed9e8d4aca54e974c5964.jpg
1241,0,246456165648,一级评论,3546732080138920,大局禅院,3,保密,涨工资[喜欢],2024-11-06 13:33:56,1,0,,江苏,否,https://i1.hdslb.com/bfs/face/045a9749c328271f2f3fd7c43781408f72e72767.jpg
1242,246456165648,246463212560,二级评论,661048148,最美莫过星空,5,男,物价嘞[保卫萝卜_哭哭],2024-11-06 14:57:55,0,0,都没了。,河北,否,https://i2.hdslb.com/bfs/face/183bb8f9f0658ee79ae695a175f83f2d9adb2fcc.jpg
1243,0,246164034897,一级评论,341480369,松子儿冰法,5,保密,2：39@ra1nje@浆糊谝子@金樽共饮汝@X7777-0629,2024-11-06 13:32:30,0,0,,河北,否,https://i2.hdslb.com/bfs/face/563473c814c27e674e72e274174d41bed44e4578.jpg
1244,0,246163968561,一级评论,627174877,levi有在好好吃饭吗,5,保密,好一个张廷玉,2024-11-06 13:31:57,0,0,数声风笛离亭晚,福建,是,https://i1.hdslb.com/bfs/face/a6bc304bd8617265c15d301fe1cd203f2f3b557a.jpg
1245,0,246455934928,一级评论,27860424,真樱亭梨子,6,保密,看戏,2024-11-06 13:31:23,0,1,人体验生活只有一次，修身向上,广东,是,https://i0.hdslb.com/bfs/face/d4fdf46db893c8dfcf26d6f56ddbf9a14e767687.webp
1246,0,246455890544,一级评论,27860424,真樱亭梨子,6,保密,[吃瓜],2024-11-06 13:30:45,0,0,人体验生活只有一次，修身向上,广东,是,https://i0.hdslb.com/bfs/face/d4fdf46db893c8dfcf26d6f56ddbf9a14e767687.webp
1247,0,246455882592,一级评论,605801219,AI工具集,3,保密,"🧐 喵总结：
这还总结？自己看得了~ 还总结个锤子！
--由@远音2233 召唤发送，其他AI工具点头像自取",2024-11-06 13:30:27,0,0,AI技术和工具分享者，公众 H《AI 工具汇》自取工具与资料。,江苏,否,https://i2.hdslb.com/bfs/face/d76259569b4934f423d555598acd555d814332a8.jpg
1248,0,246455675648,一级评论,1753752310,越喝越黑,4,保密,特朗普真他们帅,2024-11-06 13:28:45,0,0,,安徽,否,https://i1.hdslb.com/bfs/face/cebf6fd020c191e1e87095c94d58ab3c9ccf3178.jpg
1249,0,246455694096,一级评论,2046436233,享溫馨,5,保密,我至少不想再看到政治正確 dei 什麼的了,2024-11-06 13:28:27,0,1,,中国台湾,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1250,0,246163648977,一级评论,3493273765152886,bili_77765433271,4,保密,通货膨胀,2024-11-06 13:28:24,0,0,,江西,否,https://i1.hdslb.com/bfs/face/52e161d0e75924e3d52a9701883583512d734122.jpg
1251,0,246163647873,一级评论,115631598,聪明的钢铁侠,5,保密,这个稿子我今天看过好几遍了,2024-11-06 13:28:21,0,0,华西口腔医学院,四川,否,https://i0.hdslb.com/bfs/face/84f32abf555b68d2ba66e87835e2873e62fd74f0.jpg
1252,0,246455596928,一级评论,3493144777722608,大熊探索PandaExplore,4,保密,来！生于忧患死于安乐！,2024-11-06 13:27:53,0,0,记录生活中的新发现 Mark every new scope in life,四川,否,https://i2.hdslb.com/bfs/face/9672052ff7d1180b819a70b48be51570c2aa880d.jpg
1253,0,246163705745,一级评论,2645187,晨丶曦,6,男,制造业想复兴是不可能的，制造业本质就是吸血，哪的牛马更便宜哪就是制造业中心。,2024-11-06 13:27:30,4,4,该账号封禁中,江西,是,https://i0.hdslb.com/bfs/face/3b9b0011789c91f9cdd0f92d02432c2ce1b806fd.webp
1254,246163705745,246455710272,二级评论,24478223,重点保护对象,6,男,非洲，越南，缅甸，印度，这四个地方的牛马很贵？,2024-11-06 13:29:04,0,1,,广东,否,https://i2.hdslb.com/bfs/face/bdf4b65b49fe0d2683e88a14cc5e1b8da56d518d.jpg
1255,246455710272,246462260848,二级评论,32282744,呵呵12345678912345,6,保密,回复 @重点保护对象 :所以制造业往这边转移,2024-11-06 14:46:57,0,0,,北京,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1256,246163705745,246171226193,二级评论,33922296,黑白的影,6,保密,胖东来会告诉你其实不用把员工当牛马用，也能维持得下去，想让一些人赚，那就让一些人亏点咯,2024-11-06 15:02:09,0,2,,广东,否,http://i0.hdslb.com/bfs/face/34c5672eb916cddb4ef8f0f02dfb78009044b56c.jpg
1257,246171226193,246176354897,二级评论,98602676,安a蕾,6,保密,回复 @黑白的影 :但你怎么让他们吐出来呢？,2024-11-06 16:09:07,0,1,每个人都是一块金子，只是分量不同而已。,上海,否,http://i2.hdslb.com/bfs/face/27b762ec47574e95850774ab82eaaa88886cc25d.jpg
1258,0,246455585040,一级评论,325566113,尼古拉斯不是四,6,男,给祖国的情报已经放在投票箱里了[OK],2024-11-06 13:27:26,0,1,愿为江水，与君重逢。,吉林,是,https://i2.hdslb.com/bfs/face/50a8a491cd994f40903e8bf45ce8ce93bf4692f1.jpg
1259,0,246163548993,一级评论,109801595,远音2233,6,女,@AI全文总结,2024-11-06 13:27:09,0,0,,宁夏,否,https://i2.hdslb.com/bfs/face/8e78f73b83d6d8986cbec5fbc192570d50a38294.jpg
1260,0,246455486592,一级评论,487892963,八十一门掌教,5,保密,特朗普当美国总统，中国的工资水平会增长？[笑哭],2024-11-06 13:26:44,0,1,,天津,否,https://i2.hdslb.com/bfs/face/5f035aff65a207a801d352706e7089e8076932b8.jpg
1261,0,246455390464,一级评论,3241713,酋长不长角,6,保密,[藏狐]亏了，毛子血感觉没放够,2024-11-06 13:24:09,0,0,,安徽,否,http://i0.hdslb.com/bfs/face/cb7a7bf716af15c7d09b46652df0afe2be4fb922.jpg
1262,0,246455245840,一级评论,5178908,藍雲流心,6,保密,我觉得在俄乌问题上不大可能，因为沙皇现在的目的最起码要得到乌中人家才肯罢休，况且在战场上人家也是挺顺利的，但是乌中那一块宝贝矿藏地已经被西方集团和犹太集团预定了，川普要怎么克服这些阻力把这个给卖了，,2024-11-06 13:23:48,0,2,,河南,是,https://i2.hdslb.com/bfs/face/36c52f12cff3669fc053b7dfaaf2916bc4ac3599.jpg
1263,0,246455179792,一级评论,405789439,四脚朝天的喵,5,保密,希望川普被刺杀。谢谢。,2024-11-06 13:22:13,2,5,瀑布的壮观是在没有退路时形成的,天津,否,http://i1.hdslb.com/bfs/face/d7aaf3e8f02ac64156d1cc9f3d0f314e11d1e004.jpg
1264,246455179792,246184168241,二级评论,1647255791,路过阿灰,5,保密,川普没被刺伤，但以后可能会病死，因为美国政客大部分都是即将是退休的老年人了，以后可能要病死了,2024-11-06 20:05:49,0,0,,陕西,否,https://i2.hdslb.com/bfs/face/1cec1c7959d6a670c16f555a9bdd23feaac34750.jpg
1265,246455179792,246186607041,二级评论,496198775,忘却丨古人诗,5,保密,这刺杀有没有可能是自己整的大活？,2024-11-06 23:07:17,0,0,,上海,是,https://i2.hdslb.com/bfs/face/d09ba712c55d3dea0f137790e5674868eba0df9d.jpg
1266,0,246454874528,一级评论,50353327,残梦獨舞,5,保密,工资上涨是不是意味着社保也要涨。让我们这些月薪三千的怎么活啊？,2024-11-06 13:19:05,0,2,,河北,否,https://i1.hdslb.com/bfs/face/f867ee5001741e1625976be7cb3951551b893c14.jpg
1267,0,246162860961,一级评论,52502885,笑看浮生若梦-,5,保密,谁能想象清洁工当总统 王侯将相，宁有种乎[吃瓜],2024-11-06 13:17:47,0,0,"笑看浮生若梦,醉忆流年似水
                                                ——胡生",江西,否,https://i2.hdslb.com/bfs/face/c339ab5c3b8f90b27fe99d08587fa8343c27aeed.jpg
1268,0,246162842321,一级评论,489732555,_吹皱一池春水,5,保密,现在你们看到的是拿下了参议院，众议院，联邦总统，最高法院的的史上最强懂王，王上加白，三权合一[doge],2024-11-06 13:17:11,0,0,,广东,否,https://i0.hdslb.com/bfs/face/d0bd9f3f25499a863e7d5823f1d59ec7c054be48.jpg
1269,0,246454618224,一级评论,335435820,苍蝇插在牛粪上,5,保密,国债收益率越高说明市场对这个国家的经济越不看好,2024-11-06 13:15:41,0,1,,重庆,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1270,0,246454683872,一级评论,354484718,浮华烟雲,6,男,工资赶不上物价[doge],2024-11-06 13:15:38,0,0,,浙江,否,https://i2.hdslb.com/bfs/face/6042712d7840ceb6a1ef0c9d6b90a3ba5e865547.jpg
1271,0,246454681760,一级评论,238265019,白开水ono,6,保密,看到最后一句这篇文章就没啥价值了。,2024-11-06 13:15:33,0,0,,湖南,是,https://i0.hdslb.com/bfs/face/48689c10072d571fa7f3613eafa5344184b301a9.jpg
1272,0,246454472448,一级评论,19492249,忘掉种过的Flower,6,保密,贸易战打起来 有饭开都不错了 还涨薪？,2024-11-06 13:13:46,4,0,网络一线牵 珍惜这段缘,重庆,是,https://i1.hdslb.com/bfs/face/25c417b63ddc8353295777cf37353a67435fb779.webp
1273,246454632000,246460354656,二级评论,2106406741,人家还是小可爱丶,5,保密,回复 @聚聚斯里兰卡 :那将不会有资本愿意来中国  因为来中国赚不到钱  和印度一个鸟样  印度赚钱 印度花 一分不能带回家,2024-11-06 14:25:09,0,0,,广东,否,https://i1.hdslb.com/bfs/face/d3c7265a4e91fd36ed9af4042376a848ebea1e2f.jpg
1274,246454632000,246460389648,二级评论,2106406741,人家还是小可爱丶,5,保密,回复 @聚聚斯里兰卡 :美国是资本主义社会 资本家遍地都是  那为什么别人还是世界第一？,2024-11-06 14:26:23,0,0,,广东,否,https://i1.hdslb.com/bfs/face/d3c7265a4e91fd36ed9af4042376a848ebea1e2f.jpg
1275,246460389648,246300656161,二级评论,53238464,聚聚斯里兰卡,3,保密,回复 @人家还是小可爱丶 :首先你说美国资本遍地但是美国现在怎么有那么多问题？,2024-11-08 09:57:24,0,0,,安徽,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1276,246460354656,246300690177,二级评论,53238464,聚聚斯里兰卡,3,保密,回复 @人家还是小可爱丶 :还有我们社会目的不是要打倒资本，而是要创造一个资本共生，资本服务于人民的社会环境！,2024-11-08 09:58:58,0,0,,安徽,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1277,0,246454465264,一级评论,90858612,料世人见我应如是,6,保密,着：埃隆马斯克从龙有功，封一等公，车骑大将军，开府，仪同三司，赐鼓葆羽吹，出警入跸，入朝不趋，剑履上殿，赞拜不名，封上柱国，二子为列侯，督南北美洲诸军事,2024-11-06 13:13:30,0,1,自卿别后，恨山高水长,北京,否,https://i0.hdslb.com/bfs/face/cf10a1af99dc8f02860d75557a7b5b892d4aad6c.jpg
1278,0,246454458656,一级评论,378837008,I搁这搁这呢I,5,男,全国人民工资上涨的话，那绝对物价翻倍上涨，通货无休止膨胀,2024-11-06 13:13:15,0,1,,河南,是,https://i2.hdslb.com/bfs/face/2717641cf87cdb43e11c07dfd1098ac44cb2f3fc.jpg
1279,0,246454425552,一级评论,504360616,噗噗跳2020,6,男,会出现中国版货币量化宽松？,2024-11-06 13:11:59,0,0,,广西,否,https://i1.hdslb.com/bfs/face/4c5c64f62697ce4ebc801b403be5e8b992773719.jpg
1280,0,246162354657,一级评论,37901073,除法规则-,6,男,别画饼了，怎么可能涨工资，先解决一多千万毕业生工作问题,2024-11-06 13:11:37,0,0,"哎呦



































































",江苏,否,https://i0.hdslb.com/bfs/face/b3ab4cfee245a40cf302812e228ae24a35963452.jpg
1281,0,246162213505,一级评论,46085268,amazingunbelieve,5,保密,那么多人找不到工作，被解雇，你觉得工资上涨有可能吗！,2024-11-06 13:09:41,0,0,follow  your heart,广东,否,https://i0.hdslb.com/bfs/face/c69e5b570a7f777bc44ee4e332e92276fac332ea.jpg
1282,0,246454059200,一级评论,225296202,那兔子少侠好帅,6,保密,不如一人发一个印钞机,2024-11-06 13:09:21,0,0,十赌九诈，不赌为赢,山东,否,http://i0.hdslb.com/bfs/face/7fdd02b95312699c26a4d72945a64ccb416a06d2.jpg
1283,0,246162128529,一级评论,151224387,今皖打老虎-_-,6,男,舆论战经费不知道会不会减少，让机器人和营销号少一点，这些东西天天在弹幕评论刷屏太闹心[笑哭],2024-11-06 13:08:52,0,1,(￣▽￣)~*,安徽,否,https://i0.hdslb.com/bfs/face/2a9fdb9f372715bee7602b654b37dcee0b3b4190.jpg
1284,0,246162250913,一级评论,303287298,枯岭覚,5,男,"tmd。。。还想看现实版美国内战呢
这哈里斯是真不行[笑哭]",2024-11-06 13:08:30,0,0,"蝉鸣消的落日急
不见鸿鹄展翅飞
",宁夏,是,https://i0.hdslb.com/bfs/face/eadc606375d3f877191937fe86ea0252fdcc54ef.jpg
1285,0,246454008464,一级评论,176523232,jmy90,4,男,又有喜剧可以看了,2024-11-06 13:07:26,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/314ad8f8d5e96a6de55ebb7e3672a570d03a42a4.jpg
1286,0,246162059329,一级评论,432847668,iamtrj,5,保密,工资上涨？工资和国补钱用财政补？还是印钱补？,2024-11-06 13:07:14,0,0,,浙江,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1287,0,246453791856,一级评论,291121903,吸-溜吸-溜,5,保密,涨薪降薪是单位有没有钱和那些老板想开多少 刺激消费是政策问题这本身是两码事 以往国内拉动经济靠的是基建 基建主要靠的就是房地产 现在房地产不景气了大部分公司哪还有钱涨薪 外贸川普上台后估计也不太行 那么外贸也不行了估计就只能刺激消费增加内需了  但是刺激消费没钱怎么办 那就是你的问题了和他们刺激消费有什么关系,2024-11-06 13:05:21,0,0,,辽宁,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1288,0,246161841745,一级评论,299254358,那一抹不知所起的感伤,4,男,那就抛美债呗！,2024-11-06 13:03:43,0,0,,河北,否,https://i2.hdslb.com/bfs/face/90c35a6e587de734e7a6412bd9864cc3a7ae554b.jpg
1289,0,246161557313,一级评论,238403374,就医实录,6,保密,地摊文学算命的 两头堵 总能靠一边！,2024-11-06 13:01:22,0,0,,吉林,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1290,0,246453372832,一级评论,395688325,彭城观众,5,男,黄金应该还会涨,2024-11-06 12:59:29,0,0,看清了 也就看轻了,江苏,否,http://i1.hdslb.com/bfs/face/fcbd04c894b877cbad0f1fbcf921383aa58e283c.jpg
1291,0,246161327505,一级评论,349598481,我与九头猪玩游戏,5,男,围堵我们了，今天刚胜选。军队都在调动了[辣眼睛],2024-11-06 12:59:07,1,3,新人,福建,是,https://i0.hdslb.com/bfs/face/9bb5692b72975db3eec22035de5dc61d71465622.jpg
1292,246161327505,246256459921,二级评论,2056125374,EvansYang007,4,保密,谁堵谁还不一定,2024-11-07 17:36:29,0,0,,广东,否,https://i2.hdslb.com/bfs/face/a986e0397c819c999bf32dfc2a35f4d40f298745.jpg
1293,0,246161399521,一级评论,674320575,账号已注销,0,保密,工资水平上涨而生产与外貌受打击，这不就是变相版的广场协议后的日本，迎来一波杀鸡取卵的虚假繁荣？,2024-11-06 12:58:42,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1294,0,246453288560,一级评论,219541018,回不去的是家乡,5,保密,奥黑时代G2就谈崩了，老美弄的这个重返亚太翻脸不认人这不是一天两天了。美国把我们怎么样了吗？不说轻敌，也别把老美太当回事他对我们软的硬的都用了这些年过来了华为手机芯片都自产了。,2024-11-06 12:58:37,0,0,,河北,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1295,0,246161442865,一级评论,513518365,小克飞刀,5,保密,工资涨的也是吃皇粮的，其他的就靠自己吧,2024-11-06 12:57:39,0,3,,四川,是,https://i1.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg
1296,0,246161101089,一级评论,1525305489,远方的心2013,5,保密,观点还是太乐观了。一位八十岁不差钱的老人，还是功成名就的老人。特朗普确能够放下一切，冒死奋斗，并且东山再起成功。很不简单呢。特朗普这一次经验已经非常丰富，成熟稳定太多。我想特朗普这一个任期绝对不会和前一个任期一样。其实挺恐怖的。,2024-11-06 12:56:05,0,0,纯粹的白嫖党,河北,否,https://i0.hdslb.com/bfs/face/4c76c4c9a1ffce62c3d2a0398fbf60782394e19e.jpg
1297,0,246161024897,一级评论,645884092,魚冇玄機,5,女,黄金可以大买了么？[吃瓜],2024-11-06 12:54:25,0,0,,广东,否,https://i1.hdslb.com/bfs/face/9a906b83011b4d77772f3e9d00d26af7359d44ce.jpg
1298,0,246161005553,一级评论,1675407399,莫言诗人,5,保密,一根筋变成了两头堵...,2024-11-06 12:53:46,0,0,,山东,否,https://i0.hdslb.com/bfs/face/6e24dc3929c0f4a2982277068cc76d12b0e0f4c6.jpg
1299,0,246160950065,一级评论,2102043698,流浪行星上的鸟,4,保密,哈里斯输了，三战进程受阻,2024-11-06 12:53:31,0,0,,河北,否,https://i2.hdslb.com/bfs/face/9111376113b036c7673501e15172ce4ba184ceed.jpg
1300,0,246452880896,一级评论,53475507,wawoha,6,男,消费一直在刺激，怎么起来。就像古代发赈灾粮，落不到实处，只会加大贫富差距。这么多人反对发钱就知道阻力多大。[喜极而泣],2024-11-06 12:53:08,0,0,,湖南,否,http://i0.hdslb.com/bfs/face/09919e67c6e251424b6f79607db8815d65666aac.jpg
1301,0,246160927441,一级评论,351014787,鹊桥游魂,5,男,涨工资？别高潮了，拿什么涨，都快运转不下去了,2024-11-06 12:52:37,0,0,,云南,否,http://i0.hdslb.com/bfs/face/82e983591f045c62fc29d316fc31cc2620372f97.jpg
1302,0,246452802432,一级评论,475366149,浮生为欢1234,5,保密,byd最后一句给我逗乐了，底层会不会变好难说，但我赌五十块，贫富差距会更大,2024-11-06 12:52:29,0,0,不合理的规矩不代表不该存在，打上的补丁是要让这个规矩在贴合实际，还有我举得例子不好，别再发了,河南,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1303,0,246452630160,一级评论,1110117606,呼图克图的图,4,保密,全国工资水平上涨？我相信钱不是这么给的。,2024-11-06 12:52:00,0,3,被平台管理删过,吉林,否,https://i0.hdslb.com/bfs/face/2ba5d550ff005b77b5cca92e7b12673f864890f2.jpg
1304,0,246160755953,一级评论,3493106808785063,山魈崔嵬,4,保密,坏了！懂王又上线了……,2024-11-06 12:51:21,0,0,,云南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1305,0,246452571648,一级评论,53475507,wawoha,6,男,再多的好处，落实不了，只会导致贫富差距加大。,2024-11-06 12:49:46,0,1,,湖南,否,http://i0.hdslb.com/bfs/face/09919e67c6e251424b6f79607db8815d65666aac.jpg
1306,0,246452570208,一级评论,188772102,派蒙不派,6,保密,涨工资？乐,2024-11-06 12:49:43,0,0,旺财的老父亲,辽宁,否,https://i0.hdslb.com/bfs/face/b3f3821b3ff50d9517114ff6b7b63f7996984f72.jpg
1307,0,246160494945,一级评论,36332699,Rangejiang,6,保密,这么说吧，特朗普和中国打贸易战期间，是中国社会的消费水平最高的时期，2016-2019年补可以称得上中国经济的又一次腾飞期,2024-11-06 12:46:40,7,9,哈哈哈哈哈哈哈哈哈,山东,是,https://i2.hdslb.com/bfs/face/c2abd09a38331cf6baa2ee977aee041b2ef8713e.jpg
1308,246160494945,246164484753,二级评论,454911682,Smile_king,5,保密,错了，和特朗普没有关系，那个时候房地产很吃香，所以经济水平好,2024-11-06 13:37:07,0,23,"暂时停更
",内蒙古,否,http://i1.hdslb.com/bfs/face/68e7c383d8882939c00977899a8fe909c8d5b326.jpg
1309,246160494945,246181017313,二级评论,515675598,A_295s,6,保密,有没有可能不打贸易战会更好？,2024-11-06 17:52:27,0,4,,山东,是,https://i0.hdslb.com/bfs/face/00f9e5f62f0c0e4161cd30347e577e389f17d077.jpg
1310,246181017313,246524674544,二级评论,352700736,西双版纳的datacom,5,保密,回复 @A_295s :打贸易战，可以刺激对内消费，薪资会涨，消费水平也涨，外贸被制裁内消费也不行，就是真的完了,2024-11-07 11:21:36,0,0,只玩游戏，不是游戏玩人,广西,是,https://i0.hdslb.com/bfs/face/4af94ecdaa1489b9504b7f557cfce5c5e415d9b0.jpg
1311,246160494945,246537827504,二级评论,145260907,Mousehahaha,5,男,美国一印钱 国内的房价就涨 因为中国陪着印钱 导致大量资金进入房地产 不然国内房价怎么可能涨的这么快,2024-11-07 14:07:55,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/23cd793352df3d4c6eb8bf10dbf9c8338e1f47a7.jpg
1312,246164484753,246294385313,二级评论,1431547352,金皮书,5,男,回复 @Smile_king :错不错对不对的两年后再说,2024-11-08 08:30:39,0,0,心里有种子，不得不发芽,浙江,是,https://i2.hdslb.com/bfs/face/88595d7276bc8dab99f53c03e5ea456c461498ef.jpg
