上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
0,260045789712,15023135,喝醉酒的狗嗷,5,保密,出海行业服务商  部分客户已经通知暂停美国项目了[笑哭],2025-04-10 13:47:06,0,0,俺就是喝醉酒的狗嗷~,广东,是,http://i2.hdslb.com/bfs/face/d5e9db26771a6a7eff1ceb91c3ceca7f48a305cf.jpg
0,260045648032,4423810,恰顿鸡腿饭,6,保密,总不能一边要美元贬值制造业回流，一边用消费力要挟生产国吧，甘蔗哪有两头甜的。,2025-04-10 13:46:50,0,3,,福建,否,https://i1.hdslb.com/bfs/face/b5bc9dd2eca96d9b289c97873714fe38bb55dca8.jpg
0,260045718928,293751745,尼克就是尼克,6,男,骁哥的段位比其他只会看乐子的 up 主，不知道高到哪里去了,2025-04-10 13:46:15,共 1 条回复,1,,河北,否,https://i1.hdslb.com/bfs/face/39a1af0e953f8d3d7722b9401f02395286874681.jpg
260045718928,259222700705,440216561,点亮整个夏天,5,保密,学院派基础扎实，分析透彻客观。,2025-04-11 04:46:47,0,0,,山东,否,https://i2.hdslb.com/bfs/face/f27c378839516a0cdf5ee0ad2c04e2c2543975ea.jpg
0,259181982769,454936889,账号已注销,0,保密,BV1GidxY6EY2，，，,2025-04-10 13:45:47,0,1,,辽宁,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,259181977873,130206271,clieman,6,保密,去美国的货都很差，以前公司出口的还看看，现在都懒得看。,2025-04-10 13:45:33,0,1,,江苏,是,https://i1.hdslb.com/bfs/face/69873ea7f3a6d9ea37341bdcb61155f72a7c46fa.jpg
0,259182072769,1059104570,望不到的浪浪山,5,保密,反对支持都是发展问题造成的文化自信自悲口袋问题，十几年前我去买诺基亚都是不减价的。现在有诺基亚吗？十年之后文化自信绝对又是一个新高度,2025-04-10 13:45:27,0,1,,湖北,否,https://i2.hdslb.com/bfs/face/4add3acfc930fcd07d06ea5e10a3a377314141c2.jpg
0,259182092273,5230575,旖旎陌红尘,6,保密,讲得最通俗易懂又有逻辑和应对的一个视频。,2025-04-10 13:45:09,0,0,,天津,否,https://i0.hdslb.com/bfs/face/0ac08faaef23e417d527c51daff363ff834036a1.jpg
0,259182049649,82924878,刚才不是本人,5,保密,不是等下，整这么一出就是为了，让3000W米国人打螺丝？？,2025-04-10 13:44:39,0,1,,海南,否,https://i0.hdslb.com/bfs/face/9c89543082137337b4453ba9353a7445645fd042.jpg
0,260045490944,19402336,阿苌的奇妙冒险,6,男,还得增加经济内循环的比重，就是大家的钱都被房地产套牢了，涨工资通胀降低负担也不好实现，现在都在存钱降低消费,2025-04-10 13:44:07,0,0,,河南,是,https://i1.hdslb.com/bfs/face/949d63422be4f639a3c6c6e961f8827279cd17a1.jpg
0,259181934545,348509756,潜龙ghost,5,男,@不落虚啊 学习(•̀ᴗ•́)و̑̑,2025-04-10 13:43:36,0,2,,湖北,否,http://i2.hdslb.com/bfs/face/0795454f1fe9fb0a9bfb099549194b117909173d.jpg
0,260045460816,28836340,奋斗的青春无悔,5,保密,小伙子分析的好,2025-04-10 13:43:13,0,3,,安徽,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,260045523616,820245,院子里的麻雀,6,保密,老美太平洋舰队已经摩拳擦掌准备来华进货搞走私贸易了[doge],2025-04-10 13:43:09,0,0,喜欢饲养各类动物，有兴趣小伙伴欢迎交流分享。,上海,是,http://i0.hdslb.com/bfs/face/4f31c2454a9ec4a89174c824806c75072c70d758.jpg
0,259181873361,429887860,伟大的磕学家,5,保密,纠正一个词的读音：锚（mao第二声）定,2025-04-10 13:43:00,0,6,来b站读书的磕学家,广东,否,https://i1.hdslb.com/bfs/face/11e40b84a4cb4e95ea7866320b531b264dd55bf7.jpg
0,259181793505,4855777,黄金比例煎饺,6,保密,我希望战争早日到来。,2025-04-10 13:41:29,共 1 条回复,2,蛀牙大老攻什么时候直播,湖北,是,https://i1.hdslb.com/bfs/face/65294d8dfcd76f089a93c98ac84a30b782645281.jpg
259181793505,260045590432,163075908,裂土,5,男,[吃瓜]现在都学精了，打不起来的,2025-04-10 13:45:38,0,0,删号重开,江苏,否,https://i0.hdslb.com/bfs/face/b97a423738909a6843046038056766e6f084bb8d.jpg
0,260045321680,1820220213,桥头万花筒,5,男,有人的地方，就有市场[吃瓜],2025-04-10 13:41:21,0,1,刷短视频伤神耗时废币,广东,否,https://i0.hdslb.com/bfs/face/9fabfc9e56a21a3dacd0421b701aae1c631c2e67.jpg
0,260045320528,11355926,美人图没人,5,保密,就连我这样的普通人都知道不能大手大脚花钱了。外卖员一天12小时收入200出头，买房结婚那就是奢望。消费能拉动么？不管怎么样支持国家。输赢明明白白,2025-04-10 13:41:19,0,0,家装数码随性UP~,上海,否,https://i2.hdslb.com/bfs/face/85699c46b94beb02af5603148a4e6f12759e2fd3.jpg
0,260045319712,14117528,鸡肉味嘎嘣脆的锅巴,6,保密,如你最后所说的话，那岂不是中国越熬越伟大，越熬越进步，那还回谈判桌上干什么，一直熬着不就行了吗[笑哭],2025-04-10 13:41:17,共 2 条回复,1,。,辽宁,是,https://i2.hdslb.com/bfs/face/c73d7020434ebf3e03f71791eecc106a91152d38.jpg
260045319712,260045640688,163075908,裂土,5,男,中场休息，喘口气,2025-04-10 13:46:30,0,0,删号重开,江苏,否,https://i0.hdslb.com/bfs/face/b97a423738909a6843046038056766e6f084bb8d.jpg
260045319712,259182369729,172386087,七辻屋的馒頭,6,保密,因为最终都要回到贸易开放的状态，对大家都好，但是现阶段别人要搞事情，就得一起熬，到到对面熬不住了就谈判[笑哭],2025-04-10 13:49:32,0,0,,江西,否,http://i0.hdslb.com/bfs/face/5d5a0f52121c290f914766f9a6ce926a6fca9b77.jpg
0,259181786657,33411555,高翰文,6,保密,我讨厌内幕狗[生气],2025-04-10 13:41:16,0,0,关注我，看点不一样的,北京,否,https://i0.hdslb.com/bfs/face/1034ea61dd2b17995597ce8b8bd68060bf441549.jpg
0,259181693409,312676559,8MSAIR,5,保密,变得更强,2025-04-10 13:39:47,0,1,,湖南,是,http://i2.hdslb.com/bfs/face/37ea56df6824a67dc8e151c6550ffc84964c888c.jpg
0,260045015008,163075908,裂土,5,男,应该加到三百，这样走私就开始从底层蔓延了,2025-04-10 13:39:07,0,1,删号重开,江苏,否,https://i0.hdslb.com/bfs/face/b97a423738909a6843046038056766e6f084bb8d.jpg
0,260044993856,12766908,芽子学姐赛高,6,保密,中 国🇨🇳不会亡！[大哭][大哭][大哭][大哭][大哭][生气][生气][生气][生气][生气][打call][打call][打call][打call][打call],2025-04-10 13:38:22,0,0,人人为我！我为人人！,贵州,否,https://i0.hdslb.com/bfs/face/f83c4f286253466b2238a99e042b585fbd1c4269.jpg
0,259181491089,101370090,草侍街朴素的芦丁,5,保密,不错,2025-04-10 13:37:37,0,0,,辽宁,是,https://i0.hdslb.com/bfs/face/5376c49312f37e31c1f73d9aaff22af5d02ef104.jpg
0,260044796784,44910135,solamnier,5,保密,我觉得国家近期这么多新军武出场，不是为了台湾或者显示科技成果，而是预料到贸易战的情况后，为了保护全球更广大的市场开拓过程中，不被美国威胁，特别是不让和我们做生意的人被美国威胁，所刻意秀出的肌肉。就是告诉世界，我不怕，你们也别怕。,2025-04-10 13:37:09,共 1 条回复,15,,上海,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
260044796784,260495343312,3464018,qyfbravo,5,男,没实战咋验成色,2025-04-16 04:03:59,0,0,共青团员 中央财经大学 香港都会大学 广东金融学院 深圳高级中学  ANZIIF高级会员 DIP-CII 中级职称（精算、金融、保险、会计）,广东,是,https://i2.hdslb.com/bfs/face/98aa5af275dbee9e6caba15ce241f6a3d3451e2d.jpg
0,260044936336,385773512,似你曾相识,5,保密,台湾名嘴曾说过：他们连茶叶蛋都吃不起[doge_金箍][doge_金箍][doge_金箍],2025-04-10 13:36:48,0,4,再合理的历史趋势，假如没有人以坚定意志强力推动，那也是不可能实现的。,河北,否,http://i2.hdslb.com/bfs/face/5ea3222ed59b31358739bfe6bf6c98d3c54bbc8c.jpg
0,259181465457,454936889,账号已注销,0,保密,BV1GidxY6EY2，，,2025-04-10 13:36:39,0,2,,辽宁,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,259181326625,399085380,WX18666,6,男,小王一开始讲外贸这块是不是有点问题？我们这边的出口价不变，然后单价利润不变，关税是加到他们消费者上面，就是变相涨价了。可是我们这边单价利润不变，只是出售量下降了，不应该说关税涨到30%就没有利润了呀,2025-04-10 13:36:34,共 1 条回复,2,嘻嘻,福建,否,https://i0.hdslb.com/bfs/face/dfdd94c74333be586cc0c076c493e4e18b37d5e1.jpg
259181326625,260045107264,436823747,要完の小破站,6,保密,虽然不是完全没有利润，但全世界又不是只有你美国一个国家，我卖你赚的少，我干吗还要卖给你。,2025-04-10 13:40:20,0,0,,加拿大,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,260044916272,195556620,潘多拉罗三炮,5,男,我国的布局在10多年前搞一带一路就开始了,2025-04-10 13:36:11,0,11,断送一生憔悴，只消几个黄昏,上海,否,https://i0.hdslb.com/bfs/face/7d61def69ebfd6a397c799734c1459a92c7a8af4.jpg
0,259181450369,415183453,小东东风,5,保密,变得更强,2025-04-10 13:36:06,0,1,,广东,否,https://i1.hdslb.com/bfs/face/1bcba450eb4b7fd064c84099624afcc6ebbf0372.jpg
0,259181366945,230459771,后天1979,6,保密,孙子曰：胜者先胜而后求战，败者先战而后求胜 不用跟特朗普这个sun子怄气 教员说你打你的，我打我的。 up主高见。,2025-04-10 13:35:44,0,1,,浙江,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,259181299521,2349055,大西瓜希望天天快乐,5,保密,马你也出来说话,2025-04-10 13:35:37,0,1,AI的大西瓜,泰国,否,https://i1.hdslb.com/bfs/face/6008a64592bf6d9011f7e60cfd40080948f08b54.jpg
0,260044760720,55994239,我爱浓眉大眼帅哥,5,保密,因为这个视频，质量真的高，关注你了投币了[喜欢],2025-04-10 13:35:33,0,3,,陕西,否,https://i1.hdslb.com/bfs/face/208c84a61fd95461176f545bb32014adb5570d95.jpg
0,260044754400,505996302,祖传的大地结晶,5,男,那现在什么情况呢，美国又把关税全免了，那不是更没人来帮你处理债务了吗,2025-04-10 13:35:15,共 1 条回复,1,多练,贵州,否,https://i0.hdslb.com/bfs/face/17abdf3b9b61165f3e05f17a5fb4b21c5c990777.jpg
260044754400,260046636688,3546827561371848,念之墟,3,保密,还留了全品类10%的,2025-04-10 13:58:30,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,259181189169,652101566,一缕青山翠,4,保密,刚刚开完会了。准备关门,2025-04-10 13:34:36,0,0,,广东,否,https://i2.hdslb.com/bfs/face/c2d9f93ac3c840cb00233fa0a3bc5ad94eb225c8.jpg
0,259181168609,7589869,宅N次元,6,保密,这内需大循环弄了好几年了，现在看循环不起来，后面感觉还会更困难，不知道有没有新的突破口,2025-04-10 13:33:56,0,0,和光同尘,吉林,是,https://i1.hdslb.com/bfs/face/7e21cb2fbee19c0f429183d1d5e80a2882553c5a.jpg
0,259181150657,388737271,KevenLin,6,保密,分析有理有据，看完会有自己的感悟，比其他那些看似一本正经跟你分析一点论据都拿不出来只会打情绪牌的up好太多了,2025-04-10 13:33:18,0,7,,湖北,否,https://i1.hdslb.com/bfs/face/287d35139737da3700e88d62419c372933106554.jpg
0,259181209857,699942699,懒不醒的猫Q,4,保密,川普：疯狂搓手..,2025-04-10 13:33:09,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/8aede0d719ef1e7a44e2e1a103a46cb569a81366.jpg
0,260044648944,497694015,蚂蚁蚂蚁ynkm,6,保密,[doge_金箍][doge_金箍][doge_金箍]精彩,2025-04-10 13:32:52,0,0,,云南,否,https://i0.hdslb.com/bfs/face/b0b1e90657257750f8c3c662d29369ae7895c3eb.jpg
0,259181029537,60229364,edlena,5,保密,"之前對美元霸權只有個大概, 先因後果啥不會, 這次關稅多虧一眾時政UP主真補充了很多知識[害羞][害羞]",2025-04-10 13:32:24,0,0,,中国香港,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,259181029441,161413797,无名氏LF,5,保密,从结果来看，关税也能是炒股的手段啊[喜极而泣],2025-04-10 13:32:23,0,0,,广东,是,http://i0.hdslb.com/bfs/face/c3ef04ba6c267c41067cd7708b7abd60c0c5c49f.jpg
0,260044585792,222878332,阿黑是黑一点的,5,保密,汉朝：汉使去那什么国防御一下,2025-04-10 13:32:14,0,0,,广东,是,http://i1.hdslb.com/bfs/face/f0b8594be0040fdbc4dd54e3c2aa3e410ec68e7d.jpg
0,260044579424,8553736,Lozumi,6,保密,@always_OvO 学习了！,2025-04-10 13:32:00,0,0,www.lozumi.com,陕西,是,https://i1.hdslb.com/bfs/face/156d330d889e1fecf98f9dd9a9168c2d186df8b7.jpg
0,259181014801,168382899,西北计划,6,保密,昨天做多，今天做空！白宫股神[脱单doge],2025-04-10 13:31:50,0,0,,广东,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,259181043073,480887752,丸味酷盖,6,保密,[支持][支持][支持]细细听,2025-04-10 13:31:47,0,0,,上海,否,http://i1.hdslb.com/bfs/face/6b09437a9eaff5565993b94eacb6cc8dff5f3f29.jpg
0,259181013617,239887280,何日散发弄扁舟,6,保密,哈哈哈,2025-04-10 13:31:47,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/7d5862d239d7e1dad6c07d9581e9550da6c0a53b.jpg
0,259180916113,321874461,戊雨u,6,保密,朴实无华的套现技巧,2025-04-10 13:30:46,0,2,"别查成份了
我，深红，中国红！",甘肃,否,https://i0.hdslb.com/bfs/face/51fbf4139d5aa82d0f1c3bdf6aaf8325193606c5.jpg
0,260044308816,102447725,小排球脑袋zzg,5,保密,美国总统下场搞东搞西就是没了操纵全球股价,2025-04-10 13:29:51,0,0,,江西,否,https://i2.hdslb.com/bfs/face/0f4a683ec8eb68622a8add0887edc2d4ef4c8675.jpg
0,259180708113,332063188,卡卡卡卡西里,5,保密,我还挺害怕的[大哭]我做外贸的,2025-04-10 13:29:19,0,1,多多关照～,山东,否,https://i1.hdslb.com/bfs/face/4276fbc9ca4afebe6ded5337012ae5b45746873e.jpg
0,260044343760,283685724,我是来欣赏风景的,5,保密,美国是真敢干，霸气,2025-04-10 13:29:14,0,0,,辽宁,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,259180698673,55738390,痞老板5050,5,男,必须三连说的真好,2025-04-10 13:28:58,0,0,善恶分明,广东,是,https://i1.hdslb.com/bfs/face/baa97de7b38c9f5a75099410b16a057aa0df03ef.jpg
0,260044267568,479980249,Fisher42,6,保密,你在厂里干活攒了一大笔钱想着以后不再卖苦力了，结果等退休花钱的时候发现要买东西还是要自己造，因为工厂只此一家，那解决办法是再找个人进厂吗，我觉得根本问题是当初就不应该以钱作为报酬，钱能买到东西才有价值。即便以后咱们找到新的消费市场也不能再允许这么大的顺差了，想要咱们的东西就拿等价值的东西来换,2025-04-10 13:28:34,共 2 条回复,0,,四川,是,https://i1.hdslb.com/bfs/face/b520ef4a077d2d6bf01b5ad4a32748b3086e5cda.jpg
260044267568,259182208961,241207571,_默声_,5,男,你这直接干成以物易物了[笑哭],2025-04-10 13:47:25,0,1,,河南,是,https://i2.hdslb.com/bfs/face/6f823334512440f365997c58ea19dfb48fd9a734.jpg
259182208961,260046564048,479980249,Fisher42,6,保密,回复 @_默声_ :以前可以从老外那买技术的时候外汇有用，现在买不到了美元也就没用了,2025-04-10 13:55:29,0,0,,四川,是,https://i1.hdslb.com/bfs/face/b520ef4a077d2d6bf01b5ad4a32748b3086e5cda.jpg
0,259180751601,2166670,超级玛丽伦,6,男,[笑哭]全球大家伙分析半天，结果人家就为了炒股,2025-04-10 13:27:55,0,0,,北京,否,https://i1.hdslb.com/bfs/face/d0ab1815a5996e56cc89c5a9fe93a671186ab27e.jpg
0,259180476257,410016491,呼叫sos,5,保密,咋家拿着绿纸，也没买不着老米的高科技东西，就买点农产品[笑哭],2025-04-10 13:26:33,0,0,要么忍，要么狠,山东,否,https://i2.hdslb.com/bfs/face/b6a531fefa85744954e2f210be9872f0803c0564.jpg
0,259180473041,277720762,HighSpeedLowDrag,6,男,特朗普：两句话让美股为我赚两个亿[doge_金箍],2025-04-10 13:26:24,0,2,这个人很神秘，啥都不写,北京,是,https://i1.hdslb.com/bfs/face/dcd176a18786a0df57664722e14b54f5fef3d7f4.jpg
0,260044029424,3112408,Nealkong,6,保密,转移产业链比川普活着在位4年并且下一任还坚持他的政策要简单的多了去了,2025-04-10 13:26:06,0,0,,湖北,是,http://i1.hdslb.com/bfs/face/0bffcfb439ed0ad078b573e7773eac6ef8d0176c.jpg
0,259180484257,510098896,bili_74010672124,2,保密,说的很好和孩子一起听,2025-04-10 13:24:11,0,0,,安徽,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,259180407633,90854968,挽袖带猪归,3,保密,我个人对老美的贸易战没有感到焦虑，但是我有一个疑惑，比如现在“打螺丝”的人慢慢变少了，以后我们会不会也像美国一样去工业化，然后会有一个新生工业国挑战我们，还是说以后会广泛应用无人操作的机器，中国依然是工业大国,2025-04-10 13:23:58,共 188 条回复,1291,,广东,否,https://i1.hdslb.com/bfs/face/b77742b04a9b99775b2966b39a77ddae18568a53.jpg
259180407633,259180536929,1918459,黑椒洋葱圈,6,保密,避免可重复性劳动不等于去工业化,2025-04-10 13:26:42,0,761,辩证唯物主义,上海,是,https://i1.hdslb.com/bfs/face/80ed47cb2974218b9c3231b0aa0ad3be0a9a5352.jpg
259180407633,259180558705,147765764,茄哥啊,6,保密,想啥呢，智能化就是干这个的,2025-04-10 13:27:48,0,456,带节奏刷存在感的网络乞丐真可怜,广东,否,https://i2.hdslb.com/bfs/face/0be4aed1ec65b4a06a2064fd1dce28b5e0f3547a.jpg
259180407633,260044362240,349908308,千千不是言夕,6,男,我国每年中考不都要分流50％的人去职校，这部分人以后都是技术工，不可能去工业化的[五橙喵 · 玉兔迎春_贴贴][五橙喵 · 玉兔迎春_贴贴]，打螺丝这种没含金量的以后大概会慢慢被机器淘汰,2025-04-10 13:29:54,0,395,超人也要谈恋爱，谈到世界充满爱 ⸜(๑'ᵕ'๑)⸝⋆*,安徽,否,https://i2.hdslb.com/bfs/face/66933e90832e3f1099d6fa0c25c0cf8bb68bce60.jpg
259180407633,259180936193,11327068,MissGin_,5,保密,现在是处于科技革命阶段，生产的供应链我们一直都很强，这个升级不是说产业转移，是指产业整个供应链升级，不需要那么多工人不代表这些人没新的职业可做，革命会诞生新的就业岗位，就比如前些年线上电商热、直播热，都说线下会不行了，但是不照样诞生了很多企业的电商部门、主播、助播等等岗位，而且线下照样还是那个线下，所以我们还会是那个工业大国，你也不应太焦虑,2025-04-10 13:31:28,0,176,间歇性reaction,上海,是,https://i1.hdslb.com/bfs/face/048ffe6dc89611ee8f6d6e723106081bf095ec47.jpg
259180407633,259180953745,11022857,命运林,6,男,现在的发展方向来看应该是后者了,2025-04-10 13:32:04,0,29,我是命运林，一个喜欢记录生活，喜欢数码的男生,广西,是,https://i2.hdslb.com/bfs/face/76e900e8d15f88ad338d51f3a8d0af83b0c30faa.jpg
259180407633,259181211345,856160,四蜂窝,6,女,现在孩子从小升初就开始分流，至少50%的孩子就是蓝领，人口大省甚至能达到65%,2025-04-10 13:33:12,0,95,,天津,否,http://i2.hdslb.com/bfs/face/f41c20d4ba9c5fcae2e4fe0293f486f952d99167.jpg
259180407633,260044987504,6725944,巧卡步,6,女,这题我会！“发展的问题要在发展中解决”,2025-04-10 13:38:09,0,75,,上海,是,http://i1.hdslb.com/bfs/face/ae11db8cdcd776bd94c95dd1aca072c9b8310208.jpg
259180407633,260045440592,329423446,闪耀的路尘,5,保密,放心吧，应该是后者,2025-04-10 13:42:35,0,8,,河南,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
259180407633,260045629408,247059546,半面君_,6,男,辩证法的角度说：用发展的眼光看问题，啥都是双面的，有好处就必然有负面影响，但一切都是变化的，办法总比困难多，我们处在现在的设想在未来发展过程中不一定就是我们当初设想的样子。旧型的岗位可能会淘汰，但新型岗位也会出现。有句话讲“生命自有其出处”，兵无常势，水无常形，唯变者恒不变也，而善变者胜。所以作为普通人，因势利导，顺应时代，随机应变，就好啦。,2025-04-10 13:45:57,0,55,,广东,是,https://i0.hdslb.com/bfs/face/5d4773ab0c679dd1d6b9dab77f2567e039df8c1e.jpg
260044987504,260045717408,247059546,半面君_,6,男,回复 @巧卡步 :[支持][支持][支持],2025-04-10 13:46:12,0,3,,广东,是,https://i0.hdslb.com/bfs/face/5d4773ab0c679dd1d6b9dab77f2567e039df8c1e.jpg
259180407633,260045821504,6925547,你像夏天呀,6,保密,十四亿人的国家，没有工业是活不下去的，排队打螺丝的制造业是会转移的，但中等工业依旧会是中流砥柱,2025-04-10 13:48:16,0,48,,北京,否,https://i2.hdslb.com/bfs/face/7a61e3bfbc315f253b98d48626262e63039de547.jpg
259180407633,260046249344,239329909,目标型抽卡,5,保密,出路有三， 1、一带一路的亚非拉第三世界市场长大了 2、中国普通老百姓除了买房养孩子还有足够的消费能力 3、实现智能机器人取代工人，高效生产。工人没工作没工作没消费。机器人有工作就让机器人去消费。当然如果机器人的老板消费能力能取代工人也不是不行,2025-04-10 13:52:22,0,42,看视频养成“点赞”习惯。切记：看视频禁止评论。剁手！我试过了，恶意举报他人，实在是太容易成功了,广东,否,https://i1.hdslb.com/bfs/face/ba3d7f0fd3392ad8107c4923275ec25fab77c587.jpg
259180407633,259182757681,60270876,目涩涩zZ,5,保密,以前现在学徒是学师傅怎么打好螺丝，以后学徒是学师傅怎么教机器人打好螺丝,2025-04-10 13:54:55,0,32,,广东,是,https://i0.hdslb.com/bfs/face/9f26c648ab9d22f51f752004c1281a35f5a06482.jpg
259180407633,260046680976,475372532,郭德刚在,5,保密,你还不如担心分配问题,2025-04-10 13:58:13,0,22,,上海,是,https://i2.hdslb.com/bfs/face/37041064a9247e0316b7a249c1af76961e6d766c.jpg
259180407633,259183025089,543812893,折翼的笼中鸟233,5,保密,不要还没结婚就想着离婚咋办[doge_金箍],2025-04-10 13:58:18,0,7,一只小透明,山东,否,https://i1.hdslb.com/bfs/face/6a72ebbcea286635f1efd7bc777cfdbf4adbf8ec.jpg
259180407633,260047321664,107558935,以往yi样,6,保密,那就来点高级螺丝。 能赚钱就行[笑哭],2025-04-10 14:05:13,0,6,,广东,是,http://i1.hdslb.com/bfs/face/1c3494f8146860c8fc309ab358c658c17d6805ca.jpg
259180407633,259183635377,96830386,喜欢她的tys,5,保密,发展,2025-04-10 14:05:15,0,3,随心所欲，悠悠我心,湖南,否,https://i1.hdslb.com/bfs/face/00ccfc2c26c82db2bc03995cb249b5af30a1381f.jpg
259180407633,259183784129,96830386,喜欢她的tys,5,保密,只要发展就不是问题，不能发展了不管你是不是工业国都完蛋,2025-04-10 14:05:36,0,12,随心所欲，悠悠我心,湖南,否,https://i1.hdslb.com/bfs/face/00ccfc2c26c82db2bc03995cb249b5af30a1381f.jpg
259180407633,259184129665,19562293,不动声色的梨花,6,保密,产业升级喊了那么多年了，不是随便喊的啦,2025-04-10 14:10:33,0,8,比宝哥还糙的捡屎官,广东,是,https://i1.hdslb.com/bfs/face/f51a579aa73b4d376b5d4f58f88f0578e1ecb758.jpg
259180407633,259184257601,17337486,ChenMouRen_,6,男,再差全行业都会留棵独苗吧，还是保留全行业比较安全。,2025-04-10 14:11:14,0,6,,江苏,是,https://i0.hdslb.com/bfs/face/8a8fbbf84c6e411b6570898bf281fecf7cb6a424.jpg
259180407633,259184339393,101262184,今天睡一天,5,保密,不会我们会用机器人替代没人愿意干的工作，而不会像美国全部转移走，,2025-04-10 14:12:11,0,6,,广东,否,https://i1.hdslb.com/bfs/face/24f647dc3e0afc42cd7106b69a125d67daf72d84.jpg
259180407633,259184404769,7150874,卍蜡笔没有芯卍,6,男,前几年可能大家好都在考虑这个事，但是其实现在已经很多人在焦虑人工智能以及宇树动力代表的机器人产品抢走底层工人的工作了，如果国内劳动人口减少的缺口能正好被填补那是皆大欢喜的事，但很可能人口还没降低很多但工作岗位已经被取代了,2025-04-10 14:13:02,0,12,QQ群705025338 欢迎小伙伴一起来成长呀！,吉林,否,https://i2.hdslb.com/bfs/face/c847e59b8fe16efd20a91573354044f8ab52dc9a.gif
260045629408,260047988432,89619800,公猪阿菜,6,保密,回复 @半面君_ : 就是，汽车代替了马车，不耽误司机代替马夫。学习新技能就是了，当年我做家具还用墨盒角尺手锯呢，现在数控机床画图也是一样工作没有失业，不同的是效率提高太多了。,2025-04-10 14:13:23,0,17,,河北,是,http://i2.hdslb.com/bfs/face/b0a31a296a98efcf77e893bf8a27482cbb917a17.jpg
259180407633,260048175616,486025116,GodLike_Plat1num,6,男,很难再找到一个更适合发展工业的国家了，发展工业最重要的人口和资源中，能和中国比资源丰富的基本不超过一只手，比中国人口更多的只有一个印度，印度的劳动力素质有目共睹,2025-04-10 14:14:21,0,17,进行一个成分的查,广东,是,https://i0.hdslb.com/bfs/face/a39c1dd3ef0c6fc4282f0ccedc3d8d8dfffb6b40.jpg
259180407633,259184885809,21472376,阿哈-哈哈哈,6,男,以中国的人口和体量，到那一天，机器自动化已然成熟了，你想拧螺丝也不用这么多人拧了,2025-04-10 14:18:22,0,6,,天津,是,https://i2.hdslb.com/bfs/face/becc2d603c4817953e785da0395e3ff26b5a4c94.jpg
259180407633,260048317584,26960316,总有零食想害朕,6,男,用更精密的机器代替人力可不是去工业化,2025-04-10 14:18:27,0,7,,辽宁,是,https://i0.hdslb.com/bfs/face/d8145414066dfd0dd0ed6258525191abda979842.jpg
259180936193,260048657360,10737942,打个大皮蛋,4,保密,回复 @MissGin_ : 直播电商大多是传统电商转型，并没有增加岗位，反而越来越极化，淘汰掉了许多传统小商家。总的电商从业人数是下降的,2025-04-10 14:19:55,0,4,,浙江,是,https://i0.hdslb.com/bfs/face/53ca9559e68d024b5d4f563c0fac9b97b8f59aca.jpg
259180407633,260048710352,453619327,马贡多的上校,5,保密,肯定是后者，今天的关税战我觉得有一部分源于近两年来中国人工智能的蓬勃发展，看到了未来传统行业进一步压缩成本的潜能，当然另一方面有可能导致很多人失业。,2025-04-10 14:21:43,0,5,,河北,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
259180407633,260048887632,44632076,兰斯小瓜瓜,5,保密,最终打螺丝的人回农村，国家早几年提出的乡村振兴，就为这准备的,2025-04-10 14:22:18,0,6,,广西,是,https://i2.hdslb.com/bfs/face/102767101f53119f53404bbb2ef9f7e7c7a876cf.jpg
259180407633,260049459120,36625330,香油葱花面,6,男,打螺丝的人变少了的原因是岗位被自动化机器取代了，现在很多机械性的岗位都是机器在工作，只需要很少的人来修理机器。 我亲身经历，一条十几个人的流水线被机器取代后只需要三个人，而且这三个人等机器成熟后都随时可以被去除,2025-04-10 14:29:17,0,9,嘻嘻……我一定要活下去,山东,否,https://i1.hdslb.com/bfs/face/6075eb5abb6da398edd32ecd24eb3c737f95b3cb.jpg
259180407633,260049538944,2900112,爱吃草的猫__,6,保密,中国不会走去工业化这条路的，上层已经铺好路了,2025-04-10 14:30:12,0,2,没有,广东,否,https://i0.hdslb.com/bfs/face/a6875afb9a2469f008cf7c5fb53cf651a98fe0a8.jpg
259180407633,259186080881,277730199,爽997,5,女,全自动了，机械展每年都有全新的全自动化机器推出来，好几年前就有了机器杆控制了,2025-04-10 14:32:28,0,4,是糊团的仁儿吖！,浙江,是,http://i0.hdslb.com/bfs/face/5204775dda6e6755ace7f8cf5d1d118ba9d850c3.jpg
