video_id,comment_type,parent_id,comment_id,author,text,published_at,like_count,minute,sentiment_label,sentiment_score
EaGNjgTt3co,comment,,UgwI0Qq5DFlhMH_WjXV4AaABAg,@파란나라를보았니-v8x,굥에 희망사항,2024-11-06 12:34:11+00:00,0,2024-11-06 12:34:00+00:00,짜증남,-0.7466629550326616
EaGNjgTt3co,comment,,UgzMguqiJLhw6ujibwx4AaABAg,@지룡자,게임최적화 지룡자🕷,2024-11-06 12:34:08+00:00,0,2024-11-06 12:34:00+00:00,일상적인,0.08734211083501575
EaGNjgTt3co,comment,,UgwyNQJe7qeGlmHaGFx4AaABAg,@금도키,전쟁나도 오방송할듯,2024-11-06 12:34:07+00:00,1,2024-11-06 12:34:00+00:00,짜증남,-0.9103181461570785
EaGNjgTt3co,comment,,UgzzmEbvBfrtS6UG2254AaABAg,@galbyla4082,한국 언론사들 ㅋㅋㅋㅋㅋ<br>수준 처참하다 ㅋㅋㅋㅋ<br>모든 방송사가 다 틀리냐 ㅋㅋㅋㅋ,2024-11-06 12:34:04+00:00,1,2024-11-06 12:34:00+00:00,짜증남,-0.9125071260670666
EaGNjgTt3co,comment,,Ugy97IHxK5bZveNxZDV4AaABAg,@superichprettygirl,우리나라 언론은 죄다 좌익... 하지만 신은 트럼프편❤,2024-11-06 12:33:56+00:00,0,2024-11-06 12:33:00+00:00,짜증남,-0.8422596268355846
EaGNjgTt3co,comment,,UgxT0vi4BqhlIB2fapl4AaABAg,@chanel77495,바이든 날리면도  보도 못하는 수준들인데,2024-11-06 12:33:22+00:00,1,2024-11-06 12:33:00+00:00,짜증남,-0.9455488030915148
EaGNjgTt3co,comment,,UgxFG98MpPeEo2Zi-IF4AaABAg,@jjs-j9l,네타냐후는 웃고<br>젤렌스키는  울고,2024-11-06 12:32:42+00:00,7,2024-11-06 12:32:00+00:00,슬픔(우울한),-0.6780606313142925
EaGNjgTt3co,comment,,Ugx27eWSDxkbfEatBwN4AaABAg,@liachoi9840,ㅅㅂ 트럼프됬으니 울나라 국방비 ㅈ망했네 미군비 열배로 올린다매,2024-11-06 12:32:37+00:00,0,2024-11-06 12:32:00+00:00,짜증남,-0.918301920464728
EaGNjgTt3co,comment,,UgyI4GhqzQ4Cl5nDvwN4AaABAg,@user-ef8hn6cs2u,광우뻥 노예국민들 아쩔수없어 ㅋㅋㅋ 😅,2024-11-06 12:32:17+00:00,0,2024-11-06 12:32:00+00:00,짜증남,-0.8890252136392519
EaGNjgTt3co,comment,,UgzSOUWIqaqIyAvNj694AaABAg,@태클-e2q,나같아도 트럼프 뽑는다 ㅋㅋㅋ 정치경험없고 손에 왕자적은 무당검사 몰표주는곳은 한반도 5시뿐일듯 ㅋㅋㅋㅋ,2024-11-06 12:32:13+00:00,0,2024-11-06 12:32:00+00:00,짜증남,-0.9402912844205276
EaGNjgTt3co,comment,,UgziQAGMoPeZFju3hVV4AaABAg,@ryansone7094,애초에 두 후보 연설만 봐도 해리스를 뽑을 이유가 하나도 없었음. 트럼프는 허황될지언정 지역별로 지원정책 뭐해주겠다고 들고왔고 해리스는 나는 여자고 성소수자들을 지지하니까 나를 뽑아야한다는 소리만 내뱉었는데 진짜 트럼프가 질줄 안 인간들이야 말로 머저리들이지.,2024-11-06 12:31:59+00:00,1,2024-11-06 12:31:00+00:00,짜증남,-0.9125660366262309
EaGNjgTt3co,comment,,UgzGTe5YZw79KqvduMF4AaABAg,@스티브홍-h1u,윤뚱이 트럼프한테도 욕하면 인정😁,2024-11-06 12:31:00+00:00,0,2024-11-06 12:31:00+00:00,짜증남,-0.8021070463582873
EaGNjgTt3co,comment,,UgzzhvM9_xf5o8dBrO54AaABAg,@콩쥐팥쥐-p7m,낚시 바늘에 걸린 시청자들  ..... ㅋㅋ,2024-11-06 12:30:39+00:00,0,2024-11-06 12:30:00+00:00,짜증남,-0.863146529905498
EaGNjgTt3co,comment,,UgxFv88Tm378scBddYp4AaABAg,@Nothingtolose0507,임기중 상만 안치렀으면 좋겠다,2024-11-06 12:30:31+00:00,0,2024-11-06 12:30:00+00:00,걱정스러운(불안한),-0.6521360909682699
EaGNjgTt3co,comment,,Ugx8puFnAHD6RXZteiF4AaABAg,@y2km29,미국도 다됬군아...  1차원적인 사업가가 당선이또되다니 ㅋ,2024-11-06 12:30:26+00:00,1,2024-11-06 12:30:00+00:00,슬픔(우울한),-0.8725086048187223
EaGNjgTt3co,comment,,UgzvzNzTrKal4mUdghl4AaABAg,@쭌스-o1o,트럼프 머릿속에 오직 미국이다. 아군 적군 따질 것 없이 미국한테 이득이 되면 물불 안가릴꺼다.,2024-11-06 12:30:22+00:00,0,2024-11-06 12:30:00+00:00,짜증남,-0.9179054401814937
EaGNjgTt3co,comment,,Ugz8T4icKd3Qr-rslpF4AaABAg,@summersonrad,우리나라 언론은 반성해야 됩니다.  특히 진보 언론이라고 표방하는 언론들 !,2024-11-06 12:29:26+00:00,0,2024-11-06 12:29:00+00:00,짜증남,-0.905649554770207
EaGNjgTt3co,comment,,UgxVVgfxJVSXyxVniqF4AaABAg,@pangcoo3932,국내언론들 반성해라. CNN인용보도 그만해. 미국인도 안보는 좌파쩌리방송을 아직도 비중높게 보도하냐? 지금 20세기 아니다. 21세기다. 바보들아.,2024-11-06 12:29:14+00:00,0,2024-11-06 12:29:00+00:00,짜증남,-0.9432709983957466
EaGNjgTt3co,comment,,UgzFhgFNG0tjn8FVQnV4AaABAg,@오늘부터낭만,박빙은 무슨 애초에 트럼프 당선될거라고 말하고 다녔다 트럼프 주식도 조금 사서 용돈 벌고,2024-11-06 12:29:09+00:00,0,2024-11-06 12:29:00+00:00,짜증남,-0.6533036924898625
EaGNjgTt3co,comment,,Ugwi8LJHUq_nVp5vx5t4AaABAg,@ajasuka.,민주노총 쓰레기들이 속인거네,2024-11-06 12:29:03+00:00,0,2024-11-06 12:29:00+00:00,짜증남,-0.9559149469307158
EaGNjgTt3co,comment,,UgwiNNQjBWMu-XssT6R4AaABAg,@거부기-o4y,알았으면서 ...<br>거짓정보에 앞장서지 않았나요. <br>완전 거짓뉴스로 부끄럽지않나?,2024-11-06 12:28:44+00:00,2,2024-11-06 12:28:00+00:00,짜증남,-0.9203061668900773
EaGNjgTt3co,comment,,Ugyr-EpxCtwIoVeVh_h4AaABAg,@로하금,"너희들도 카멜라가 이긴다며,,, 스브스 ㅋㅋㅋ 지금 와서 아닌척 ㅋㅋㅋ 한국 언론은 눈이 옹이구멍인가,,, 미국 안가본 나도 도람뿌 행님이 앞도적 승리로 아는데,,, 볼 필요도 없다,,, 어디 카멜라 따위가 도람뿌 행님을 이긴다고,",2024-11-06 12:28:01+00:00,0,2024-11-06 12:28:00+00:00,짜증남,-0.9384428163990378
EaGNjgTt3co,comment,,UgwKys3oCXqg6-WhMn14AaABAg,@聯邦吊插菊-q2e,特朗普当选总统之后的世界会更热闹了，美国和我们中国的争斗马上就要进入白热化。,2024-11-06 12:27:43+00:00,0,2024-11-06 12:27:00+00:00,일상적인,0.011946056550368664
EaGNjgTt3co,comment,,Ugx5667AVn1BORDVPvB4AaABAg,@qudak5416,우리 같이 미국이 띨띨하게 감성팔이로 통 대는줄 아나? 잘하면 러시아랑 우크라이나 전쟁 끝낼수도 있을듯?,2024-11-06 12:27:31+00:00,0,2024-11-06 12:27:00+00:00,짜증남,-0.9732817927375437
EaGNjgTt3co,comment,,UgwR2zbVOm-Od3hCEyl4AaABAg,@ggtog-v4j,한국이나 미국이나  정상은  아닌듯  ㅋ ㅋ,2024-11-06 12:27:29+00:00,0,2024-11-06 12:27:00+00:00,짜증남,-0.9158925182302483
EaGNjgTt3co,comment,,UgykgoY9mk8c6kNIuut4AaABAg,@규턴,이걸 보고 느낀 것. 대중들은 개 돼지라고 생각하는 언론,2024-11-06 12:27:14+00:00,0,2024-11-06 12:27:00+00:00,슬픔(우울한),-0.8488220655941405
EaGNjgTt3co,comment,,UgzhlAGU8TOiAAWoTvN4AaABAg,@안뇽-e5v,양심 디셨노ㅋㅋㅋㅋ 니들이 사기치고 갑자기 아닌척하냐,2024-11-06 12:27:12+00:00,7,2024-11-06 12:27:00+00:00,짜증남,-0.9448028081387747
EaGNjgTt3co,comment,,UgwNw8cRrN9763ZITUJ4AaABAg,@SCREAMING_PIGGY,나도 기자나 할까,2024-11-06 12:27:02+00:00,0,2024-11-06 12:27:00+00:00,짜증남,-0.6425851865671576
EaGNjgTt3co,comment,,Ugz7cWe4c9l9LXTlvhR4AaABAg,@와리가리모,미국인들의 수준이 들어난거지,2024-11-06 12:26:53+00:00,0,2024-11-06 12:26:00+00:00,짜증남,-0.8973312604939564
EaGNjgTt3co,comment,,UgwNCHxwGvP-rJajH9R4AaABAg,@kisoopark4306,"예상대로구나 미국언론 8,90프로가 민주당 지지라 열심히 해리스 띄우더만",2024-11-06 12:26:40+00:00,0,2024-11-06 12:26:00+00:00,짜증남,-0.9350382332107983
EaGNjgTt3co,comment,,UgyjkMDO6PG_L4Nlkdp4AaABAg,@MMM-vh2vw,"경합지역,민주당 강세지역도 트럼프가 다쓸어먹음",2024-11-06 12:26:36+00:00,0,2024-11-06 12:26:00+00:00,생각이 많은,-0.3593753261491656
EaGNjgTt3co,comment,,UgzYCHikkbjdEEvQ_Z54AaABAg,@jkartsoccer-h1c,선동 지리노,2024-11-06 12:26:18+00:00,0,2024-11-06 12:26:00+00:00,짜증남,-0.703100673435256
EaGNjgTt3co,comment,,UgzCh9UyLZXpupWFuKZ4AaABAg,@김재용-i6j,미국은 최강대국에서   내려올 것이다,2024-11-06 12:26:14+00:00,1,2024-11-06 12:26:00+00:00,슬픔(우울한),-0.5275700978934765
EaGNjgTt3co,comment,,UgwcHXiQLiieDB2U0ot4AaABAg,@TrendyTales00,한국은 모든 언론이 샤이래.,2024-11-06 12:25:43+00:00,0,2024-11-06 12:25:00+00:00,짜증남,-0.9810268926114077
EaGNjgTt3co,comment,,UgzhO2OyiqAQCZu6DLl4AaABAg,@dodo-rp3dh,주한미군 철수하겠네,2024-11-06 12:25:40+00:00,1,2024-11-06 12:25:00+00:00,슬픔(우울한),-0.719846359710209
EaGNjgTt3co,comment,,UgzZWCyt7VCmxui5z994AaABAg,@김재용-i6j,흑인의 적은 흑인임~~ㅋ<br>인터뷰땐 헤리슨<br>투표는 또람프,2024-11-06 12:25:28+00:00,0,2024-11-06 12:25:00+00:00,짜증남,-0.6789915483444929
EaGNjgTt3co,comment,,UgyDbSgSdM1VUbE0uhx4AaABAg,@또로록땍때굴,대선 몇달 앞두고 급조된 후보가 그것도 전임자의 건강문제로 바톤 이어받은 후보가 당선될지도 모른다고 생각한 모지리들이 이리도 많을줄이야. <br>트럼프는 4년간 칼을 갈아왔는데,2024-11-06 12:25:24+00:00,0,2024-11-06 12:25:00+00:00,짜증남,-0.9138728132180404
EaGNjgTt3co,comment,,UgyGu4ve9U3clhsF94x4AaABAg,@narutoranikkan,이 빨갱이언론들아 정신 좀 차려라,2024-11-06 12:24:55+00:00,0,2024-11-06 12:24:00+00:00,짜증남,-0.9722349884861614
EaGNjgTt3co,comment,,UgzMemq84-WpnI32qNt4AaABAg,@Noname-l7x6g,신기하네 이번엔 장난질 안했나보네?,2024-11-06 12:24:14+00:00,0,2024-11-06 12:24:00+00:00,짜증남,-0.4454486262053251
EaGNjgTt3co,comment,,Ugwo7TSwZBn7pxpuSsp4AaABAg,@유진우-f6l,언론정신차려라 ㅅㅂ,2024-11-06 12:23:33+00:00,0,2024-11-06 12:23:00+00:00,짜증남,-0.903993657900719
EaGNjgTt3co,comment,,UgxXWcAjUwP-1V_bSb54AaABAg,@도른마무,한국 언론사들이 그냥 븅시들이지ㅋㅋ,2024-11-06 12:23:32+00:00,0,2024-11-06 12:23:00+00:00,짜증남,-0.9455824129632675
EaGNjgTt3co,comment,,UgyYAL85Z9nBj06FKbJ4AaABAg,@leejuil,댁들도 한패 아니었나…. 어이가 없네,2024-11-06 12:23:22+00:00,1,2024-11-06 12:23:00+00:00,짜증남,-0.962982036289759
EaGNjgTt3co,comment,,Ugzxs87j7_U1iAkaeDp4AaABAg,@동꼬팬클럽회장,미국 메스컴은 지지자들을 다빨면서합니다 돈을주니까요,2024-11-06 12:23:16+00:00,0,2024-11-06 12:23:00+00:00,짜증남,-0.9105561402044259
EaGNjgTt3co,comment,,UgzL5cYl2EQp9NUH16p4AaABAg,@NORAJOyou,근데 맞다 나같아도 한국에 저런구도의 대통령 후보가 나오면 똘끼있어도 트럼프같은사람 뽑을듯,2024-11-06 12:23:15+00:00,0,2024-11-06 12:23:00+00:00,생각이 많은,-0.41872932855039835
EaGNjgTt3co,comment,,UgyI19_VwIFBLVF3kTZ4AaABAg,@ESiKooke,헬조센 언론=가짜뉴스 원천지 ㅋㅋㅋㅋㅋㅋㅋ 해리스가 이긴다매 ㅋㅋㅋㅋ??  경합주 3곳 해리스가 먹었다면서?? mbc 이새끼들이 제일 순악질임 ㅋㅋㅋㅋㅋ <br>지도봐라  이민자 외노자  흑인 많은동네 서부지역 캘리포니아 여기만 전라도 처럼 해리스 찍고 보수의성지 텍사스부터  러스트벨트 지역 트럼프 가는거 ㅋㅋㅋ 이걸 한국언론은 <br>해리스가 경합주 먹었다고 가짜뉴스로 선동질 ㅋㅋㅋㅋ,2024-11-06 12:23:05+00:00,0,2024-11-06 12:23:00+00:00,짜증남,-0.9084112597047351
EaGNjgTt3co,reply,UgyI19_VwIFBLVF3kTZ4AaABAg,UgyI19_VwIFBLVF3kTZ4AaABAg.AAVPoeUGvWWAAVQAALGBPz,@user-wr1qf9ri3v,엠비씨가 10년전 엠비씨가 아니죠 북한 찬양 민주당 중국 1인 방송국이죠,2024-11-06 12:26:10+00:00,0,2024-11-06 12:26:00+00:00,짜증남,-0.8955761035496835
EaGNjgTt3co,comment,,Ugw87dtWaCHkdTOBdJh4AaABAg,@잴리-q3r,좌파언론들 거짓선동,2024-11-06 12:23:03+00:00,0,2024-11-06 12:23:00+00:00,짜증남,-0.9247695330297574
EaGNjgTt3co,comment,,UgwUuV2EsNmEer8WX0h4AaABAg,@youngs989,"항상 궁금했던건, 왜 가자들은 습관적으로 사실을 왜곡하고 가짜뉴스를 만들어내는가이다. 특히 이번 경우는 마무리 거짓 선동해도 미국 투표에는 아무 영향도 없는데 말이다.",2024-11-06 12:23:02+00:00,71,2024-11-06 12:23:00+00:00,짜증남,-0.9010143644001801
EaGNjgTt3co,reply,UgwUuV2EsNmEer8WX0h4AaABAg,UgwUuV2EsNmEer8WX0h4AaABAg.AAVPoB6Gw5tAAW0dXc0ay_,@킹바나나-e9s,중국공산당 간첩들이 한국언론들을 장악한지 오래됐음,2024-11-06 18:02:22+00:00,0,2024-11-06 18:02:00+00:00,짜증남,-0.9290412599220872
EaGNjgTt3co,reply,UgwUuV2EsNmEer8WX0h4AaABAg,UgwUuV2EsNmEer8WX0h4AaABAg.AAVPoB6Gw5tAAW3js70hW-,@gangja12345,"트럼프를 악의 대상으로 만들어야 분노를 자아내고 선동,통제하기 쉬우니까.<br><br>민주당 좌빨 언론으로 반중은 싫으니까.<br><br><br>언론 돈줄인 유대인은 트럼프 싫어하니까 주인말 복종.",2024-11-06 18:29:26+00:00,0,2024-11-06 18:29:00+00:00,짜증남,-0.8667988561559469
EaGNjgTt3co,reply,UgwUuV2EsNmEer8WX0h4AaABAg,UgwUuV2EsNmEer8WX0h4AaABAg.AAVPoB6Gw5tAAW8wdr-g5L,@gracesong7825,우리 언론사들이 좌파에 장악되어 그런거지요ㅜ 미국이나 한국이나 민주당은 좌파...,2024-11-06 19:14:53+00:00,0,2024-11-06 19:14:00+00:00,슬픔(우울한),-0.8463173083611765
EaGNjgTt3co,comment,,UgwsR8yRRj9-1Jbol894AaABAg,@ruslanantonov7544,"미국은 저 파란 지역이 <br>지적수준이 낮고, 맨날 티비나 쳐보고 맹목적으로 행동하는 그런 동네들인가보네.<br>카르텔 몇 놈의 탐욕으로 지네 나라를 골로 보내는 것도 모르고 수십년을 카르텔만 지지해 왔으니",2024-11-06 12:22:53+00:00,10,2024-11-06 12:22:00+00:00,짜증남,-0.9356741115276236
EaGNjgTt3co,reply,UgwsR8yRRj9-1Jbol894AaABAg,UgwsR8yRRj9-1Jbol894AaABAg.AAVPn79hB40AAWRC9bzIK0,@실명전사오상윤,민주당 지지자들이 저학력 저소득이 많긴함,2024-11-06 21:54:25+00:00,0,2024-11-06 21:54:00+00:00,짜증남,-0.9041395070496947
EaGNjgTt3co,comment,,Ugzwj9wCXF_WEPFiLfB4AaABAg,@ninja69891,병신같은 언론들 지금까지 이렇게 국민들을 선동해왔던거야,2024-11-06 12:22:50+00:00,0,2024-11-06 12:22:00+00:00,짜증남,-0.9245484708051662
EaGNjgTt3co,comment,,UgykeoMGJ02MMKUpEzt4AaABAg,@K_rs7,주가 박살나는군아,2024-11-06 12:22:44+00:00,0,2024-11-06 12:22:00+00:00,슬픔(우울한),-0.7754287184332497
EaGNjgTt3co,comment,,Ugy4HJ8-kitBvCv-x1l4AaABAg,@Nelli-r1n,"국내 언론들 죄다 해리스가 유리하다 거짓말하고, 해리스가 돼야 된다 선동하고 가관이더라. 이미 미국에선 다 트럼프 압승 예상하고 있는데.",2024-11-06 12:22:26+00:00,2,2024-11-06 12:22:00+00:00,짜증남,-0.9575686594587751
EaGNjgTt3co,comment,,UgyT1LGDMhSslaXBJDB4AaABAg,@필수전-e4m,방산 노났네! 방산업게 계탔어.. 트럼프 때문에 유례없게 한국 방산 날게 돋친듯이 무기 팔리겠네! 아~중국이 무비자 왜 했나 했네! 한국 줄 잡으려 했군!,2024-11-06 12:22:12+00:00,0,2024-11-06 12:22:00+00:00,즐거운(신나는),0.24996733465231952
EaGNjgTt3co,comment,,Ugz4DrRKIVwLIG7Yl_x4AaABAg,@HeartlessOcean9,미국인들은 다 알고 잇엇지 해리스가 트럼프 이길 가능성 없는거 ㅋㅋㅋ,2024-11-06 12:22:03+00:00,0,2024-11-06 12:22:00+00:00,짜증남,-0.6954456202918663
EaGNjgTt3co,comment,,UgxghqgXxRlzsIymCoZ4AaABAg,@diegocaesarq,언론도 책임없이 헛소리하면 벌금 쎄게 때려야 됨,2024-11-06 12:21:34+00:00,6,2024-11-06 12:21:00+00:00,짜증남,-0.9643346073455177
EaGNjgTt3co,comment,,UgwDBfyh0z4YlnWYUr94AaABAg,@민돌이-i2m,중립을 지켜야할방송이 선동방송거짓으로 변질되었음,2024-11-06 12:21:10+00:00,0,2024-11-06 12:21:00+00:00,슬픔(우울한),-0.8687554147618357
EaGNjgTt3co,comment,,UgzIXvT3vb6H0nzIqnJ4AaABAg,@좀비척살,트럼프 멋진남자야 싸나이야 싸나이 ㅡㅡㅡㅡ,2024-11-06 12:20:34+00:00,0,2024-11-06 12:20:00+00:00,즐거운(신나는),0.7548349170130677
EaGNjgTt3co,comment,,UgxX_vcW906hM-FSVX94AaABAg,@juhyangkim-c5h,해리스가 이길것 처럼  한국 언론들이  짜고치듯 <br>사실과 다른 보도를 한걸보니 정보력 부재인지 아님 트럼프가  떨어지길 바래서인지<br>이래도 저래도 실망스럽긴 매한가지다,2024-11-06 12:20:31+00:00,2,2024-11-06 12:20:00+00:00,슬픔(우울한),-0.8256938404520042
EaGNjgTt3co,comment,,UgycGpGvi0Sk94qglLR4AaABAg,@vexviet,우리나라 언론이 판검사와 뭐가 다르냐....<br>국민을 개돼지로 보는놈들,2024-11-06 12:19:59+00:00,0,2024-11-06 12:19:00+00:00,짜증남,-0.9216362160863355
EaGNjgTt3co,comment,,UgwNgWh1mUiIFsOx7OJ4AaABAg,@Rib1_an,트럼프가 승리한게 아니라 머스크가 이긴거지..,2024-11-06 12:19:24+00:00,0,2024-11-06 12:19:00+00:00,슬픔(우울한),-0.6078880216460676
EaGNjgTt3co,comment,,UgyKj1xx5TRs3dOl7u94AaABAg,@jj_kh,"트럼트 관련주 샀어요~ 각자도생 언론말 믿지말고 눈 귀 머리로 생각하면 충분히 예상 됬던거임. 이래서 선동이 무서운거, 난민문제 전쟁문제 물가상승만 봐도 또다시  민주당 지지할일 없는 대선이였음. 거기에 젠더,남녀 갈라치기등등 ,제정신 박힌 성인이라면 지애가 젠더된다고하면 난리날 부모들일텐대 ㅡ민주당을 밀어주겠음?",2024-11-06 12:19:12+00:00,1,2024-11-06 12:19:00+00:00,짜증남,-0.8499490339891055
EaGNjgTt3co,comment,,UgwVRLjQ9BG_vS874q14AaABAg,@bluej8089,"❤트럼프❤ 한국 보쑤 언론 다수가. ~. 해리스 승리를. 은근히. 바랐지. ???   ,,,  😎😎😎미국은 여론조사.  조작 안하나 보네. ???ㅋㅋ😎😎😎",2024-11-06 12:19:04+00:00,0,2024-11-06 12:19:00+00:00,짜증남,-0.8244463279726915
EaGNjgTt3co,comment,,UgzxULOmCL4V2Vb4EMh4AaABAg,@옆집할머니-x9b,트럼프 또 대통령 되믄 우리나라   대통령 탄핵하나,2024-11-06 12:19:00+00:00,0,2024-11-06 12:19:00+00:00,걱정스러운(불안한),-0.6770152069162577
EaGNjgTt3co,comment,,UgzmCtMYOLloarZVH8Z4AaABAg,@ehgg7896,😈😈😈😈한국 언론사들 싹다 망해라!!!  가짜뉴스로 국민선동질,2024-11-06 12:18:53+00:00,0,2024-11-06 12:18:00+00:00,짜증남,-0.9651492327742743
EaGNjgTt3co,comment,,UgzTFXkGPXlXBA2aDTx4AaABAg,@MY-yl2pl,이거 지금 자신을 까는 기사인가? 초접전 어쩌구 저쩌구~~풉!<br>언론이라는 것들이 가짜뉴스 생성에 앞장이나 서 있고. 부끄러운줄 알자!,2024-11-06 12:18:40+00:00,1,2024-11-06 12:18:00+00:00,짜증남,-0.9263428389211186
EaGNjgTt3co,comment,,Ugx6SW_kKbNaD8CmsMh4AaABAg,@마부치-v7s,이젠 한국 핵무장 가즈아 ~~~~,2024-11-06 12:18:17+00:00,0,2024-11-06 12:18:00+00:00,짜증남,-0.7538954816292971
EaGNjgTt3co,comment,,Ugy-TAlthariV4zhsBF4AaABAg,@etwa1110,정의는 승리한다,2024-11-06 12:18:07+00:00,0,2024-11-06 12:18:00+00:00,고마운,0.210568833258003
EaGNjgTt3co,comment,,UgxD8EPKTBJ5t3JqFVh4AaABAg,@노처녀크마,언론(해리스)vs도박판(트럼프),2024-11-06 12:18:00+00:00,0,2024-11-06 12:18:00+00:00,짜증남,-0.636054551275447
EaGNjgTt3co,comment,,Ugy_tHmehfe9H8XHoWZ4AaABAg,@ehgg7896,"한국의 😈😈좌파노조 장악된 언론들(kbs.mbc.ytn.jtbc.연합뉴스, cbs. 등등) ❤트럼프는 까고, 😈해리스 띄운 사악한 가짜뉴스 계속 해대더니 나쁜 언론사들 사과하라!!!",2024-11-06 12:17:27+00:00,0,2024-11-06 12:17:00+00:00,짜증남,-0.9415048291382845
EaGNjgTt3co,comment,,UgyqIr9EKVXpcdTXgtN4AaABAg,@마부치-v7s,축하합니다.<br><br>미국에서나마  민주당을 이겨줘서 고맙네요.,2024-11-06 12:17:07+00:00,1,2024-11-06 12:17:00+00:00,고마운,0.70002003707923
EaGNjgTt3co,comment,,UgzgU56KIDAE76TKYnV4AaABAg,@ViewForYou,어쩌냐 ㅋㅋㅋ한국 선동 보도국들 증거 수집한거 전부 미 국토안보부 인사직들 바뀌면 제버 예정인데 ㅋㅋㅋ 내가 한국 기자들 2명 영구 입국금지 시킨 사례도 있어 ㅋㅋㅋㅋㅋㅋ,2024-11-06 12:16:42+00:00,0,2024-11-06 12:16:00+00:00,짜증남,-0.941168521286454
EaGNjgTt3co,comment,,UgxC1cmYyZ35gkStTx14AaABAg,@김정미-p1d3r,이제 미국 어쩌냐 에휴,2024-11-06 12:16:38+00:00,0,2024-11-06 12:16:00+00:00,슬픔(우울한),-0.7557887786766514
EaGNjgTt3co,comment,,Ugztr31nT8SeoY-y4AV4AaABAg,@김신자-w4c,미국은 망하겄네<br>어쩌다가 이렇게됳데<br>미국이여 회개하라,2024-11-06 12:16:38+00:00,0,2024-11-06 12:16:00+00:00,슬픔(우울한),-0.8217403934220784
EaGNjgTt3co,comment,,UgwrMUTmD8uOcCB4ogh4AaABAg,@qwer-k8l,와 우리나라 언론<br>진짜 진짜 문제가 많구나,2024-11-06 12:16:35+00:00,0,2024-11-06 12:16:00+00:00,짜증남,-0.8631754655740224
EaGNjgTt3co,comment,,UgxHrQDEL7V9CebpIVN4AaABAg,@loveneverfails9452,"좌파우파 균형은 늘 필요한데. 요새 좌파들 하는짓이 진보가 아니라 인민이라는 명목하에 목줄 채우려는 포퓰리스트 PC주의자들 그이상 그이하도 아닌듯.. <br>특히 우리나라는 더하면 더하고..<br>저 미국에서도 투표 조작 참여하다 잡히는 중국인들, 유학생 위장 스파이들 잡히는거 보면.<br>우리나라도 요새 판치는 댓글들 다 거의 중공군들일거라 확신함..<br>좌파우파 다 떠나서 안보적으로 반중 반러 반북반이란은 확실히 깔고 가야한다",2024-11-06 12:16:33+00:00,1,2024-11-06 12:16:00+00:00,짜증남,-0.8959221598226578
EaGNjgTt3co,comment,,Ugz3oyaLA_9dtH9H4jZ4AaABAg,@박승춘-c1h,조용하 반성,2024-11-06 12:15:51+00:00,0,2024-11-06 12:15:00+00:00,짜증남,-0.8775465243496001
EaGNjgTt3co,comment,,UgxSvx8uHwmUhddje6t4AaABAg,@biggoldbar7322,니덜 좋아하는 oecd 순위 좀 알려줘봐라.<br>이 나라의 정치 부패지수와 언론 부패 지수...<br>허구헌날 언론 자유 지수만 따지지 말고...<br>쓰레기들...,2024-11-06 12:15:37+00:00,0,2024-11-06 12:15:00+00:00,짜증남,-0.9681690361991059
EaGNjgTt3co,comment,,UgwJa-eIHPmqoxjKK-l4AaABAg,@자유존중,어쩌면 헤리스 당선은 한국언론의 희망고문이었겠죠 지금 수많은 미국인들 입장에선 아무리 훌륭하고 진보적인 가치를 얘기한들 지금 당장 살기 힘들어 죽겠는데 저런 고상한 얘기들이 과연 귀에 들어올까요? 다 집어치우고 일단 나부터 좀 제대로 살고보자는 마음이 트럼프를 향하게 한 것이 아닐까 하는 미천한 생각을  해봅니다,2024-11-06 12:15:36+00:00,3,2024-11-06 12:15:00+00:00,슬픔(우울한),-0.7876495397998953
EaGNjgTt3co,comment,,UgzJBVAJRk3ZNb1uiPB4AaABAg,@kyg557,트럼프가 확정될시 한국은 핵무장 만이 답이다,2024-11-06 12:15:15+00:00,0,2024-11-06 12:15:00+00:00,짜증남,-0.9325244874344207
EaGNjgTt3co,comment,,UgzTY4l_PiRYnL5Pe7d4AaABAg,@스카이블루-q7g,요즘 방송국을 신뢰하는 정신나간 사람들도 있나? ㅎㅎㅎ,2024-11-06 12:14:48+00:00,0,2024-11-06 12:14:00+00:00,짜증남,-0.9297159469686449
EaGNjgTt3co,comment,,Ugwh4PaFAQqKDzEZKh94AaABAg,@은혜와진리-v2q,트럼프🎉🎉,2024-11-06 12:14:46+00:00,0,2024-11-06 12:14:00+00:00,기쁨(행복한),0.7484966807533056
EaGNjgTt3co,comment,,UgzdVYfAtRYSP_6UEn14AaABAg,@wdxp28,PC에 무너진 민주당 ㅋㅋㅋ,2024-11-06 12:14:35+00:00,1,2024-11-06 12:14:00+00:00,짜증남,-0.8827977312263101
EaGNjgTt3co,comment,,Ugzt58_O-2RGr5wGi6h4AaABAg,@o대한사람,왜 죄다 사전투표는 좌파가 많이 득표할까? 좌파만 사전투표하나?<br>부정선거 증거지<br>그리고 부정선거로도 트럼프 못이긴거지,2024-11-06 12:14:22+00:00,0,2024-11-06 12:14:00+00:00,짜증남,-0.924300154944649
